,Latitude,Longitude
28378,43.205555,-110.898055
28379,34.265278,-110.005556
28380,33.416667,-117.691667
28381,61.213611,-149.844444
28382,48.483889,-122.936111
28383,29.704444,-98.042222
28384,40.481945,-111.428889
28385,32.816667,-116.966667
28386,30.643611,-93.914722
28387,45.831945,-111.16
28388,48.483889,-122.9375
28389,35.583611,-79.100278
28390,39.227223,-94.951111
28391,31.248889,-82.395277
28392,44.382778,-100.286111
28393,25.083333,-80.416667
28394,39.011667,-95.216667
28395,47.908056,-122.105278
28396,33.883333,-117.604167
28397,30.626667,-88.0675
28398,60.939166,-164.641389
28399,32.590833,-105.209166
28400,38.336666,-121.706111
28402,25.948889,-80.423334
28403,27.180834,-80.221111
28404,29.971945,-81.267778
28405,65.316667,-166.45
28406,42.322778,-88.836389
28407,43.077778,-94.271945
28408,40.961667,-80.677223
28409,37.067778,-121.518889
28410,34.091666,-117.781945
28411,28.131667,-81.660556
28412,41.425556,-88.418611
28413,45.588611,-122.5975
28414,45.631111,-89.4675
28415,44.399444,-122.685277
28416,33.386666,-84.332223
28417,34.270556,-77.9025
28418,42.72,-71.78
28419,27.893889,-81.620278
28420,36.192222,-95.886111
28421,32.688333,-103.216667
28422,34.545555,-110.936389
28423,32.615,-85.433889
28424,60.155278,-149.215556
28425,38.486944,-121.102222
28426,31.833333,-101.933333
28427,46.107222,-122.883333
28428,45.935556,-89.740278
28429,37.603889,-101.373334
28430,46.828334,-119.475834
28431,37.461111,-122.114722
28432,38.929723,-90.43
28433,34.188889,-95.643055
28434,38.036666,-84.6
28435,47.386666,-92.839166
28436,41.519723,-87.401111
28437,61.174445,-149.996389
28438,39.908611,-105.116945
28439,37.053889,-118.264167
28440,30.4,-86.471389
28441,60.116389,-143.2625
28442,45.368056,-68.696389
28443,42.472223,-71.292777
28444,44.052778,-84.8125
28445,26.593055,-80.085
28446,37.328889,-120.057778
28447,33.126945,-117.288889
28448,34.842777,-97.584444
28450,45.870834,-122.046111
28451,42.068334,-70.798055
28452,35.866667,-86.373056
28453,46.000833,-116.692222
28454,42.123611,-87.902222
28455,47.913611,-122.108889
28456,35.87,-82.347222
28457,33.562778,-86.753333
28458,34.35,-85.15
28459,35.15,-114.55
28460,34.15,-111.716667
28461,32.786944,-116.985555
28462,32.786944,-116.985555
28463,44.312222,-73.384722
28464,27.495,-80.368334
28465,27.395555,-82.554444
28466,38.516667,-121.5
28467,38.516667,-121.5
28468,42.505278,-83.628334
28469,33.731111,-118.189722
28470,33.574167,-117.128334
28471,44.320556,-69.797222
28472,27.975556,-82.533056
28473,34.654444,-112.419445
28474,45.802222,-121.479445
28475,33.818056,-111.897777
28476,28.87,-81.883889
28477,39.730556,-86.276389
28478,40.242222,-85.395833
28479,45.953056,-120.949444
28480,38.449444,-76.772223
28481,45.428334,-122.942222
28482,35.663333,-80.970556
28483,38.276389,-78.936389
28484,38.766667,-108
28485,40.691667,-84.633889
28486,34.848611,-111.788611
28487,40.1375,-75.265
28488,28.338889,-82.505
28489,32.820556,-93.845
28490,30.671667,-97.672778
28491,39.356111,-74.453611
28492,39.285277,-114.833333
28493,34.569167,-96.636111
28494,33.89,-118.243333
28495,20.886944,-156.454444
28496,31.552222,-81.876111
28497,33.468056,-111.736111
28498,29.505,-95.476667
28499,48.299444,-116.560278
28500,28.7775,-81.2375
28501,28.8175,-81.809167
28502,40.085278,-86.367222
28503,33.171945,-97.823611
28504,37.881111,-93.661111
28505,28.102778,-80.689722
28506,34.654444,-112.419445
28507,45.462778,-69.551389
28508,47.430556,-92.498611
28509,61.255278,-148.508333
28511,45.247222,-122.77
28512,34.044444,-116.899722
28513,34.741944,-80.345
28514,40.986666,-75.995
28515,33.311389,-84.769723
28516,29.18,-81.058056
28517,37.7725,-97.810556
28518,34.163889,-87.424445
28519,38.909167,-121.351389
28520,41.116945,-114.921945
28521,36.316667,-119.6275
28522,38.539444,-76.030278
28523,33.968889,-112.798333
28524,27.65,-80.417778
28525,27.988889,-82.018611
28526,39.100833,-93.439722
28527,48.999444,-95.9825
28528,33.2,-97.2
28529,46.143889,-93.004722
28530,48.543055,-109.762222
28531,44.9525,-68.674167
28532,40.978334,-85.195
28533,35.934444,-79.054444
28534,40.588333,-105.041666
28536,35.594722,-78.095277
28537,34.983333,-77.966667
28538,42.156111,-121.721389
28539,33.439722,-101.719167
28540,40.245833,-80.012222
28541,26.586666,-81.863333
28542,34.272778,-83.829723
28543,33.226945,-84.28
28544,48.116667,-116.166667
28545,40.473056,-111.135277
28546,47.233611,-123.133333
28547,41.565,-81.486389
28548,45.807778,-108.542777
28549,37.296666,-120.513889
28550,32.95,-97.183333
28551,46.450556,-95.218056
28552,37.168056,-97.037222
28553,34.512778,-84.658333
28554,39.154722,-86.616667
28555,39.570278,-104.849444
28556,38.365556,-85.738055
28557,42.177222,-112.305
28558,39.761944,-84.849166
28559,34.363333,-117.69
28560,34.085277,-117.146389
28561,61.5,-149.5525
28562,61.5,-149.5525
28563,34.270278,-83.824445
28564,61.096666,-160.969445
28565,39.733611,-77.970278
28566,27.495,-80.368334
28567,21.32,-157.926389
28568,43.139722,-89.3375
28569,45.807778,-108.542777
28570,34.263611,-116.854444
28571,25.658333,-80.443056
28572,39.934166,-74.807222
28573,30.445,-89.988889
28574,42.971389,-113.350556
28575,48.133333,-122.683333
28576,34.688055,-87.651667
28577,40.836666,-76.552222
28578,31.841111,-99.403611
28579,61.811944,-147.506944
28580,31.908333,-111.122223
28581,24.732223,-81.036389
28582,33.5525,-102.3725
28583,41.516111,-110.407778
28584,40.570278,-75.488055
28585,28.813611,-81.791389
28586,34.109444,-84.156389
28587,38.227778,-85.663611
28588,26.204167,-80.209166
28589,33.818611,-118.152222
28590,60.904722,-161.422223
28591,35.880556,-86.380556
28592,42.160278,-121.716667
28593,35.040277,-106.609167
28594,39.803333,-121.864444
28595,40.514722,-122.3
28596,32.157777,-111.188889
28597,36.986389,-120.112778
28598,45.753333,-122.566667
28599,46.254444,-114.125556
28600,38.030556,-120.414444
28601,34.146944,-97.1225
28602,48.4575,-113.990277
28603,0.0,-97.977223
28604,33.561389,-102.373056
28605,39.830556,-86.294166
28606,35.650556,-88.373889
28607,60.528889,-150.72
28608,33.423056,-112.688055
28609,61.213611,-149.844444
28610,34.24,-80.235555
28611,40.686944,-121.619445
28612,41.392777,-70.614167
28613,35.616945,-106.089166
28615,45.246944,-122.77
28616,28.289722,-81.437222
28617,44.213611,-114.933056
28618,35.768889,-115.338056
28619,59.801944,-147.893055
28620,41.0175,-13.328611
28621,36.681945,-121.762222
28622,35.04,-106.61
28623,30.336389,-81.514444
28624,44.188889,-70.232778
28625,38.749166,-121.008333
28626,39.192222,-119.734444
28627,47.45,-115.683333
28628,34.848055,-112.418611
28629,33.942222,-96.394444
28630,47.423334,-98.106389
28631,39.212222,-82.229445
28632,35.138333,-111.671111
28633,34.2,-119.083333
28634,34.518056,-98.325556
28635,35.253333,-81.606667
28636,37.910278,-85.316389
28637,37.384722,-105.851389
28638,61.256111,-150.100278
28639,42.584166,-70.916389
28640,37.538611,-122.188055
28641,42.684166,-123.930278
28642,47.481945,-111.370556
28643,47.238055,-123.140833
28644,34.165556,-111.721667
28645,58.776667,-158.444444
28647,47.423334,-98.106389
28648,33.898889,-97.170556
28649,41.066945,-73.7075
28650,64.806667,-147.762222
28651,66.889166,-151.484722
28652,37.993889,-122.061667
28653,36.195,-86.313889
28654,44.454167,-70.884722
28655,39.803333,-88.490833
28656,34.109167,-117.695833
28657,48.49,-122.831945
28658,37.658889,-122.121667
28660,34.909722,-120.4625
28661,30.862222,-100.610833
28662,39.843611,-85.896944
28663,46.969445,-122.9025
28664,38.383889,-121.970833
28665,39.333333,-75.583333
28666,44.769167,-106.980278
28667,38.680278,-80.651944
28668,30.738889,-98.238333
28669,45.444444,-93.971111
28670,34.878889,-85.247222
28671,36.265,-95.770834
28672,61.186944,-149.965278
28673,47.481945,-111.370556
28674,38.136944,-122.552222
28676,41.434444,-106.817223
28677,40.924445,-88.623889
28678,42.259722,-84.459444
28679,31.453889,-97.065556
28680,32.980556,-102.847777
28681,39.637222,-88.635833
28682,33.1525,-83.237777
28683,39.884444,-82.588889
28684,39.550278,-81.648333
28685,33.557778,-86.752222
28686,47.211111,-93.509722
28687,46.254444,-114.125278
28688,38.570556,-90.156111
28689,64.916667,-148.8
28690,45.133056,-115.321667
28691,42.6525,-83.416945
28692,64.519445,-149.967223
28693,34.259444,-118.413611
28694,47.198889,-94.752222
28695,41.016667,-74.28
28696,44.686666,-73.523334
28697,30.663056,-86.636944
28698,13.483333,144.8
28699,32.813889,-96.351944
28700,44.220278,-76.073889
28701,34.686389,-85.2875
28702,27.701111,-82.268056
28703,34.213611,-119.094166
28704,42.170834,-84.259722
28705,43.366111,-92.131111
28706,35.058889,-101.874167
28707,31.328611,-89.248055
28708,34.265278,-110.005556
28709,39.32,-120.139444
28710,34.353333,-85.154722
28711,24.726111,-81.051389
28712,47.816389,-90.383333
28713,33.4525,-83.273334
28714,33.8,-117.066667
28715,26.197222,-80.170556
28716,45.358056,-117.634166
28717,39.666667,-85.166667
28718,33.226945,-84.274723
28719,59.991666,-152.649166
28720,34.428334,-118.484166
28721,29.533333,-81.713889
28722,34.866667,-95.783333
28723,38.213056,-122.280556
28724,41.028334,-81.798611
28725,37.7,-98.754722
28726,21.188611,-156.898333
28727,44.294444,-115.646111
28728,42.799444,-112.823889
28729,41.626389,-73.884166
28730,34.055833,-117.601111
28731,31.735277,-81.440277
28732,43.504444,-114.296111
28733,43.504444,-114.296111
28734,38.554444,-82.738055
28735,47.386666,-92.838889
28736,61.25,-149.966667
28737,45.7775,-111.153056
28738,46.120834,-114.927223
28739,38.146111,-120.648055
28740,33.529445,-82.513889
28741,33.369723,-81.964444
28742,40.024445,-124.048055
28743,41.845555,-123.984444
28744,31.456389,-89.9
28745,44.338333,-105.170278
28746,43.130278,-72.015
28748,29.658333,-81.688889
28749,35.958056,-78.251944
28750,28.867223,-82.571111
28751,26.656111,-82.121111
28752,40.150833,-122.252222
28753,48.884444,-99.620834
28754,34.786944,-81.190555
28755,60.771111,-148.74
28756,37.506944,-122.243055
28757,31.349722,-100.499722
28758,38.893889,-116.995277
28759,33.651389,-97.198055
28760,42.857778,-100.547777
28761,58.6,-153.750556
28762,37.401944,-83.356111
28763,33.971667,-83.045
28764,63.966667,-148.966667
28765,40.263611,-112.020834
28766,39.677222,-119.827223
28767,43.191389,-117.646389
28768,37.228056,-82.582778
28769,34.638889,-112.447222
28770,30.398889,-87.348611
28771,42.9625,-70.828611
28772,39.325556,-76.413611
28773,36.948889,-79.609444
28774,45.662778,-108.719167
28775,41.884722,-91.710833
28776,47.233056,-123.150556
28777,35.619723,-119.353611
28778,38.758333,-109.758056
28779,47.049444,-109.466667
28780,36.226667,-90.036666
28781,26.592777,-80.083056
28782,61.2,-149.816667
28783,39.380556,-112.507778
28784,26.1525,-81.775278
28785,26.116667,-80.240555
28786,45.495277,-92.145833
28787,61.521667,-148.925
28788,34.976945,-111.898611
28789,39.783333,-104.5
28790,35.608056,-80.892777
28791,38.539444,-76.030278
28792,58.288055,-135.074723
28793,48.310556,-114.255
28794,44.7925,-83.833333
28795,43.564167,-116.222778
28796,47.619723,-117.533889
28797,33.526945,-112.295277
28798,32.5375,-84.185277
28799,30.926944,-87.152777
28800,38.848611,-90.5
28801,41.211667,-93.51
28802,35.539166,-76.616945
28803,35.758889,-80.952222
28804,60.335277,-162.666945
28805,32.236944,-90.923889
28806,36.793889,-89.941111
28807,48.521945,-123.024445
28808,28.922778,-81.651667
28809,29.300833,-81.122778
28810,35.108889,-77.045
28811,36.783333,-121.666667
28812,41.991944,-93.621945
28813,35.925278,-77.8025
28814,32.245277,-109.894722
28815,38.786389,-108.063611
28816,37.534722,-111.187777
28817,40.121667,-76.296111
28818,34.571111,-114.358056
28820,40.333056,-94.833611
28821,39.642777,-79.916389
28822,38.581111,-87.359167
28823,38.736389,-112.098889
28824,39.927223,-74.292222
28825,36.987222,-77.001111
28826,39.564722,-79.375556
28827,42.413889,-85.127222
28828,34.720278,-84.868611
28829,60.557778,-145.837777
28830,36.461111,-96.495555
28831,32.518056,-92.040833
28832,32.518056,-92.040833
28833,32.84,-105.990555
28834,30.731111,-86.151667
28835,41.632223,-86.518056
28836,34.240555,-116.943055
28837,41.691389,-93.566389
28838,45.807778,-108.542777
28839,29.055833,-80.948333
28840,32.815556,-117.139444
28841,40.875,-74.281111
28842,35.035,-85.203611
28843,29.769444,-94.849444
28844,30.061944,-95.552778
28845,29.506111,-95.476945
28846,37.868611,-89.861944
28847,36.227222,-115.171389
28848,42.351111,-86.255556
28849,46.991389,-114.090555
28850,40.870278,-111.9275
28851,36.436944,-79.858333
28852,41.168056,-71.577778
28853,36.208333,-115.191666
28854,41.448611,-90.5075
28857,44.410278,-78.145277
28858,45.126389,-87.638333
28859,43.591944,-118.955556
28860,48.110278,-122.062222
28861,40.807777,-124.193611
28862,42.206944,-88.323056
28863,38.944444,-76.573611
28864,38.925833,-91.916111
28865,42.328334,-72.611667
28866,31.61,-97.23
28867,45.703056,-108.761111
28868,41.490277,-74.249722
28869,41.431945,-74.391666
28870,29.216667,-100.616667
28871,48.725834,-116.295277
28872,26.6,-81.9675
28873,40.916667,-81.45
28874,30.424723,-97.675278
28875,33.116667,-115.95
28876,32.718056,-79.987777
28877,30.470556,-85.648611
28878,38.350833,-96.550278
28879,39.908333,-105.116667
28880,33.967778,-83.959167
28881,32.413611,-98.809722
28882,38.838055,-90.287777
28883,40.315833,-78.834166
28884,36.039444,-95.984444
28885,29.935277,-95.634166
28886,34.216389,-118.494444
28887,32.826111,-116.9725
28888,30.477778,-98.121111
28889,31.539444,-84.19
28890,35.231111,-80.901389
28891,38.890277,-90.046111
28892,40.82,-74.855278
28893,35.732223,-91.615
28894,33.947222,-81.156389
28895,42.523334,-88.016667
28896,38.05,-103.51
28897,59.933056,-164.030556
28898,60.681945,-151.725834
28899,34.740833,-118.218611
28901,32.815556,-117.139444
28902,26.269723,-80.268334
28903,34.225556,-118.493611
28904,45.425556,-84.913333
28905,37.332778,-121.819723
28906,29.835833,-84.713611
28907,34.73,-112.035277
28908,40.333889,-104.686944
28909,42.999444,-107.416945
28910,37.708333,-77.436666
28911,43.128889,-121.817778
28912,33.574167,-117.128611
28913,40.778889,-79.941389
28914,34.882223,-95.783611
28915,42.941666,-87.909167
28916,30.061667,-95.551667
28917,38.831667,-94.89
28918,28.777778,-81.2375
28919,33.155833,-83.439722
28920,43.123611,-112.453889
28921,36.933333,-121.85
28922,39.454444,-74.572778
28923,46.797222,-102.801944
28924,33.415,-87.143611
28925,33.535833,-84.636666
28926,29.18,-81.058056
28927,42.055,-102.806389
28928,43.817778,-111.800556
28929,33.817778,-118.151667
28931,37.977778,-89.360556
28933,27.950556,-81.601389
28934,32.215278,-98.177778
28935,38.661944,-90.651944
28936,41.200278,-95.733889
28937,30.510833,-97.974445
28938,60.543889,-145.726667
28939,48.792777,-122.5375
28940,42.742777,-86.1075
28941,43.020834,-75.170278
28942,35.768334,-115.329723
28943,32.150556,-95.779167
28944,25.621111,-80.485833
28945,33.923056,-116.850556
28946,34.65,-112.416667
28947,38.84,-86.449444
28948,34.123056,-84.841666
28949,35.947222,-114.860833
28950,29.729723,-98.695277
28951,29.729723,-98.695277
28953,36.894722,-76.201389
28954,43.878889,-91.256667
28955,35.265833,-113.941111
28956,36.175,-96.151667
28957,61.4,-149.512222
28958,40.074445,-83.070278
28959,60.966111,-149.125834
28960,36.338055,-82.380556
28961,33.711389,-112.100278
28962,43.7225,-85.504167
28963,43.0875,-122.468889
28964,34.853611,-116.797777
28965,38.225,-94.664444
28966,42.584166,-70.916389
28967,28.781667,-81.235
28968,33.173056,-102.192777
28969,47.653611,-118.168611
28970,34.497222,-83.556667
28971,37.693333,-121.820278
28972,27.262778,-80.849722
28973,38.999722,-85.999722
28974,28.545555,-81.333056
28975,35.019723,-110.720278
28976,43.564444,-116.222778
28977,29.466667,-81.206111
28978,26.197222,-80.170556
28979,37.724445,-122.223334
28980,37.883333,-121.241666
28981,31.886944,-81.557222
28982,39.015556,-94.213333
28983,61.424167,-150.051667
28984,33.665278,-115.710556
28985,36.2175,-115.201944
28986,26.976945,-80.602222
28987,35.992222,-89.403889
28988,36.952222,-111.659166
28989,31.293055,-85.893055
28990,39.785277,-104.543055
28991,35.617223,-105.534722
28992,42.574445,-84.811389
28993,33.526667,-112.295
28994,37.894166,-121.238333
28995,33.178056,-96.590555
28996,46.516945,-69.118611
28997,26.151389,-81.771945
28998,30.752778,-81.558611
28999,33.906111,-97.166945
29000,34.060555,-116.943889
29001,35.363056,-96.949166
29002,35.990277,-113.816389
29003,34.259444,-118.413611
29004,29.658611,-81.688611
29005,33.688889,-102.383056
29006,24.696944,-81.498333
29007,36.8,-86.810278
29008,46.5,-116.433333
29009,42.257778,-85.852778
29010,27.301944,-82.270278
29011,26.795833,-98.163889
29012,35.934722,-121.786944
29013,32.823056,-107.095
29014,43.390277,-99.842222
29015,29.527223,-98.465556
29016,35.951667,-112.146666
29017,33.554167,-102.375834
29018,45.281111,-92.375278
29019,40.158056,-123.878611
29020,41.550833,-112.061389
29021,39.363333,-84.519445
29022,33.101944,-117.355556
29023,37.685,-121.822778
29024,33.756944,-117.263889
29025,41.907778,-88.248611
29026,59.005556,-137.8075
29027,26.592777,-80.085
29028,41.260556,-80.678889
29029,45.253333,-112.548889
29030,48.483333,-122.933333
29031,29.179723,-81.057778
29032,35.470278,-82.593611
29033,61.636666,-149.308889
29034,41.51,-74.264722
29035,41.685277,-70.402222
29036,44.843611,-87.421389
29037,38.2625,-122.434722
29038,40.045833,-111.546111
29039,34.256944,-111.339444
29040,38.662222,-90.661667
29041,44.157222,-70.475278
29042,30.131389,-93.376111
29043,42.595833,-87.927778
29044,35.435,-82.538333
29045,29.936666,-95.645
29046,40.876945,-82.706944
29047,26.001111,-80.240833
29048,47.835277,-121.905833
29049,30.357222,-97.994444
29050,42.4025,-88.632223
29051,42.199166,-92.458056
29052,62.946389,-148.044166
29053,45.618611,-121.167223
29054,35.536666,-98.913889
29055,39.299444,-84.375556
29056,48.091666,-114.856389
29057,39.192222,-119.734444
29058,37.090555,-113.593055
29059,39.237777,-119.562222
29060,36.686944,-77.482778
29061,38.324445,-86.495833
29062,35.486666,-97.188611
29063,42.337222,-114.796666
29064,40.144166,-111.660556
29065,36.255556,-115.9925
29066,47.499722,-122.203611
29067,31.515556,-106.147222
29068,43.165278,-97.730834
29069,40.528056,-86.058889
29070,46.873889,-121.048333
29071,39.063611,-77.636666
29072,38.662222,-90.651944
29074,39.140833,-96.670834
29075,38.758889,-109.744444
29076,47.827778,-118.666389
29077,38.188333,-122.3375
29078,39.117223,-108.5175
29079,43.666667,-88
29080,45.9375,-114.838889
29081,26.785,-80.693333
29082,43.114167,-89.531389
29083,47.320834,-109.941944
29084,33.309166,-111.925833
29085,35.541111,-78.390277
29086,35.8775,-78.787222
29087,30.956389,-92.233889
29088,40.718611,-114.030834
29090,45.249722,-122.772223
29091,43.036666,-87.856389
29092,35.433611,-119.056944
29093,47.770834,-122.886666
29094,35.168611,-101.822223
29095,32.940555,-87.086389
29096,41.873889,-103.595555
29097,46.82,-106.319723
29098,37.325,-110.541666
29099,34.939722,-85.588611
29100,26.595555,-80.0825
29101,33.597777,-83.138889
29102,60.691389,-150.174445
29103,30.588611,-96.363889
29104,34.768611,-116.357778
29105,45.331945,-88.535833
29106,45.045833,-115.456667
29107,43.503611,-14.290555
29108,44.988611,-85.198333
29109,43.030556,-78.169445
29110,59.12,-151.691666
29111,21.253333,-157.575556
29112,43.581389,-116.523056
29113,33.181945,-117.304444
29114,33.688333,-112.0825
29115,30.969445,-84.635833
29116,42.307222,-85.251389
29117,59.513889,-151.481389
29118,48.178611,-114.303611
29119,30.533056,-91.149722
29120,25.641944,-80.426389
29121,35.918334,-81.114167
29122,42.247222,-111.338333
29123,61.533611,-156.189444
29124,45.6825,-110.802778
29125,30.336389,-81.514444
29126,44.588055,-87.5625
29127,61.521667,-149.540277
29128,33.8175,-118.151389
29129,36.732223,-119.819723
29130,47.013056,-121.533889
29131,40.433333,-91.966667
29132,63.295555,-143.006111
29133,47.514444,-120.478611
29134,40.087777,-76.272778
29136,38.642777,-88.964167
29137,64.823611,-147.905556
29138,40.516389,-107.217778
29139,41.655555,-88.456111
29140,32.510556,-83.767223
29141,35.081389,-92.433056
29142,34.426111,-119.840277
29143,40.451944,-105.011389
29144,37.766667,-113.483333
29145,40.141666,-111.661389
29146,40.451944,-105.011389
29147,38.586111,-77.710556
29148,60.809444,-152.532223
29149,40.242222,-85.395833
29150,39.735555,-75.3975
29151,39.891666,-74.083333
29152,47.070278,-122.371111
29153,43.871111,-68.893333
29154,41.263611,-72.886666
29155,37.679167,-121.299722
29156,30.4125,-96.966667
29157,45.966389,-92.146111
29158,39.720278,-122.146389
29159,37.603889,-101.373334
29160,42.872778,-89.075556
29161,44.203611,-72.562222
29162,28.809722,-81.292777
29163,48.612222,-123.138611
29164,38.533889,-106.933056
29165,40.574723,-122.408056
29166,45.122223,-116.669723
29167,46.158056,-123.878611
29168,39.081111,-107.220834
29169,44.016111,-97.086111
29170,33.971111,-112.019445
29171,44.673889,-113.353056
29172,33.173056,-99.121667
29173,42.583889,-70.909722
29174,39.15,-91.216667
29175,26.785,-80.693333
29176,27.655556,-80.429445
29177,39.230556,-94.804167
29178,38.673889,-121.871945
29179,39.4175,-101.034444
29180,39.572778,-104.860277
29181,41.2,-74.620278
29182,43.582223,-116.523334
29183,44.837222,-117.808889
29184,42.392777,-77.189444
29185,18.450556,-66.671945
29186,33.974445,-117.636389
29187,30.953333,-85.421667
29188,39.125834,-108.533334
29189,41.526111,-71.275556
29190,42.629167,-74.890833
29191,43.605556,-113.334722
29192,47.825,-92.695277
29193,42.503056,-83.623611
29194,30.5375,-96.524167
29195,62.255833,-149.900278
29196,34.013056,-84.596944
29197,34.458611,-120.055
29198,46.721945,-92.043333
29199,39.830556,-86.294166
29200,44.200278,-70.902778
29201,44.304444,-121.539166
29202,33.218056,-117.351389
29203,61.666667,-151.533333
29204,33.936944,-84.270834
29205,31.819445,-101.478889
29206,60.817223,-161.768334
29207,47.490277,-122.764722
29208,43.718334,-96.429167
29209,45.559722,-93.608056
29210,40.978334,-85.195
29211,59.668611,-153.133611
29212,33.805556,-118.343889
29213,30.375,-88.576389
29214,42.720834,-82.595555
29215,32.826111,-116.9725
29216,41.788889,-75.89
29217,40.451667,-105.011111
29218,43.580556,-116.522223
29219,47.616667,-122.266667
29220,36.926111,-111.433333
29221,46.969445,-122.9025
29222,47.774445,-116.819723
29223,29.833333,-82.033333
29224,64.966667,-148.5
29225,44.586944,-77.835
29226,40.871389,-101.732778
29227,36.133611,-80.221945
29228,59.205,-154.975278
29229,40.33,-74.346666
29230,47.819445,-120.719723
29231,37.833333,-107.333333
29232,35.213611,-80.67
29233,44.860278,-107.671389
29234,26.613611,-81.25
29235,43.799722,-123.028889
29236,38.719445,-77.509167
29237,60.573056,-151.245
29238,62.505,-152.843333
29240,42.982223,-74.804444
29241,28.586111,-81.9625
29242,40.574723,-122.408056
29243,35.433611,-119.056944
29244,41.263056,-122.272223
29245,41.919167,-71.488055
29246,44.865556,-91.484166
29247,37.333333,-121.816667
29248,40.985277,-75.990277
29249,39.771945,-94.909722
29250,47.559444,-121.863611
29251,41.602778,-82.684722
29252,42.362778,-71.006389
29253,39.294722,-109.588333
29254,29.625556,-83.291389
29255,42.665278,-83.42
29256,35.623056,-80.910277
29257,61.18,-149.971945
29258,43.624167,-140.861944
29259,29.805,-84.595833
29260,33.844444,-101.761111
29261,42.007778,-71.191389
29262,33.970556,-80.995277
29263,32.683333,-130.216667
29264,61.902222,-154.551944
29265,37.66,-93.816667
29266,46.606667,-111.982778
29267,39.570278,-104.849444
29268,39.474445,-123.795555
29269,33.89,-118.243611
29270,38.223889,-122.449722
29271,30.618611,-81.533611
29272,39.505833,-107.309167
29273,34.933889,-104.639166
29274,41.508889,-72.829723
29275,64.205,-156.257222
29276,60.635833,-148.335
29277,45.623056,-122.660556
29278,34.981667,-105.998333
29279,45.456944,-119.695
29280,32.356944,-95.404167
29281,60.75,-161.841111
29282,33.177778,-96.590555
29284,40.029723,-82.461667
29285,35.433611,-119.056667
29286,31.853333,-111.000556
29287,35.020556,-80.076945
29288,39.034722,-104.284166
29289,41.449444,-81.062778
29290,35.470556,-93.426945
29291,34.355833,-111.562778
29292,34.384444,-89.536944
29293,45.685833,-104.750278
29294,36.284722,-78.984166
29295,45.560277,-122.401944
29296,39.997777,-82.891666
29297,38.194722,-90.385277
29298,46.587222,-121.352222
29299,29.326111,-98.842222
29300,40.290833,-76.584723
29301,34.654444,-112.419445
29302,33.531389,-112.302777
29303,29.704444,-98.042222
29304,26.175834,-98.238611
29305,45.428611,-122.942222
29306,38.423611,-105.103611
29307,43.403611,-70.900555
29308,44.939722,-70.690555
29309,35.304444,-82.426389
29310,42.469723,-98.688055
29311,43.258333,-85.545833
29312,45.462778,-69.551389
29313,34.856111,-116.783333
29314,32.527223,-90.354722
29315,31.233889,-94.75
29316,40.729445,-73.413333
29317,39.122223,-108.526667
29318,36.161111,-97.085555
29319,39.4575,-74.577223
29320,33.751667,-116.282778
29321,35.874445,-106.268056
29322,46.842222,-92.193611
29323,44.304722,-96.816945
29324,37.483611,-120.691666
29325,40.039444,-105.225834
29326,43.964167,-84.513889
29327,43.35,-73.233333
29328,36.124445,-86.678334
29329,25.904167,-80.273611
29330,40.075834,-123.816667
29331,34.146944,-97.122778
29332,35.959167,-115.493889
29333,61.594722,-149.088611
29334,31.042222,-102.101944
29335,45.431111,-93.8575
29336,28.433611,-81.488055
29337,29.175,-82.224167
29338,34.426111,-119.840277
29339,37.380556,-120.568056
29340,32.482778,-81.736944
29341,35.653333,-95.356667
29342,36.316667,-87.916667
29343,63.018611,-154.358611
29344,47.269167,-122.451389
29345,39.485,-74.738333
29346,38.9625,-121.068056
29347,32.760556,-96.534166
29348,25.647777,-80.432778
29349,87.145833,-37.6825
29350,27.071389,-82.440277
29351,36.048611,-95.981111
29352,34.618889,-97.800278
29353,33.175278,-97.828334
29354,32.868889,-92.533611
29355,34.144444,-96.811389
29356,39.168334,-77.165
29357,25.641944,-80.426389
29358,47.774167,-116.819445
29359,39.788333,-82.940277
29361,47.619723,-117.533611
29362,37.952222,-85.235833
29363,42.663611,-85.346111
29364,44.926111,-89.626389
29365,26.347222,-80.315278
29366,34.259722,-79.020834
29367,32.224445,-81.6975
29368,32.8325,-116.975834
29369,33.568611,-86.050556
29370,33.427223,-112.018334
29371,60.795,-161.888333
29372,40.354444,-79.930278
29373,29.061667,-82.376389
29374,32.930556,-97.411111
29375,36.787777,-97.742777
29377,43.386666,-71.233333
29378,30.525,-98.358333
29379,61.95,-151.196666
29380,33.871945,-117.979723
29381,40.5875,-75.019167
29382,42.328056,-72.611389
29383,44.737222,-85.5275
29384,29.935,-95.639444
29385,46.8,-88.36
35167,39.667223,-119.876111
35175,37.831945,-121.403056
35180,45.816667,-119.25
35181,30.785833,-89.504444
35184,38.226667,-85.663333
35185,61.7575,-150.052778
35190,39.018056,-123.194166
35191,39.018056,-123.194166
35196,35.231667,-90.761389
35197,43.560278,-116.226945
35199,62.95,-141.916667
35200,40.133333,-90.366667
35201,37.553889,-102.391666
35202,41.116667,-98.050556
35203,30.718334,-91.478611
35204,40.74,-90.67
35205,33.686666,-112.114444
35206,34.144166,-114.251111
35207,46.590833,-119.212778
35208,41.126111,-100.683611
35209,39.847222,-96.112778
35210,40.046111,-98.06
35211,39.465,-75.285
35212,30.061667,-95.55
35213,39.683333,-122
35214,40.1525,-78.694166
