,Day,Month,Year,Make,Aircraft.damage,Aircraft.Category,Number.of.Engines,Engine.Type,Weather.Condition,Broad.phase.of.flight,Fatal,Injured,Uninjured,Fatal.Cat,Fatal.Count,Latitude,Longitude
12114,31,8,1986,CESSNA,Substantial,,1,Reciprocating,VMC,Landing,0.0,0.0,2.0,Non-Fatal,0,0.0,0.0
12115,1,9,1986,CESSNA,Destroyed,,1,Reciprocating,IMC,Cruise,4.0,0.0,0.0,Fatal,4,0.0,0.0
12116,1,9,1986,CESSNA,Destroyed,,1,Reciprocating,IMC,Maneuvering,1.0,0.0,0.0,Fatal,1,0.0,0.0
12117,1,9,1986,CESSNA,Substantial,,1,Reciprocating,VMC,Cruise,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0
12118,2,9,1986,CESSNA,Substantial,,1,Reciprocating,VMC,Cruise,0.0,0.0,2.0,Non-Fatal,0,0.0,0.0
12119,3,9,1986,CESSNA,Substantial,,1,Reciprocating,VMC,Landing,0.0,1.0,0.0,Non-Fatal,0,0.0,0.0
12120,4,9,1986,CESSNA,Substantial,,1,Reciprocating,VMC,Go-around,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0
12121,4,9,1986,CESSNA,Substantial,,1,Reciprocating,VMC,Landing,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0
12122,4,9,1986,CESSNA,Substantial,,1,Reciprocating,VMC,Landing,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0
12123,5,9,1986,CESSNA,Minor,,1,Reciprocating,VMC,Landing,0.0,1.0,0.0,Non-Fatal,0,0.0,0.0
12124,5,9,1986,CESSNA,Substantial,,1,Reciprocating,VMC,Go-around,0.0,0.0,3.0,Non-Fatal,0,0.0,0.0
12125,5,9,1986,CESSNA,Substantial,,1,Reciprocating,VMC,Maneuvering,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0
12126,5,9,1986,CESSNA,Substantial,,1,Reciprocating,VMC,Cruise,0.0,1.0,1.0,Non-Fatal,0,0.0,0.0
12127,6,9,1986,CESSNA,Substantial,,1,Reciprocating,VMC,Cruise,0.0,2.0,4.0,Non-Fatal,0,0.0,0.0
12128,6,9,1986,CESSNA,Substantial,,2,Reciprocating,VMC,Approach,0.0,0.0,2.0,Non-Fatal,0,0.0,0.0
12129,6,9,1986,CESSNA,Substantial,,1,Reciprocating,VMC,Approach,0.0,0.0,2.0,Non-Fatal,0,0.0,0.0
12130,6,9,1986,CESSNA,Substantial,,1,Reciprocating,VMC,Maneuvering,1.0,1.0,0.0,Fatal,1,0.0,0.0
12131,6,9,1986,CESSNA,Substantial,,1,Reciprocating,VMC,Takeoff,0.0,0.0,4.0,Non-Fatal,0,0.0,0.0
12132,6,9,1986,CESSNA,Substantial,,1,Reciprocating,VMC,Go-around,0.0,2.0,0.0,Non-Fatal,0,0.0,0.0
12133,6,9,1986,CESSNA,Substantial,,1,Reciprocating,VMC,Landing,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0
12134,7,9,1986,CESSNA,Substantial,,1,Reciprocating,VMC,Landing,0.0,0.0,2.0,Non-Fatal,0,0.0,0.0
12135,7,9,1986,CESSNA,Substantial,,1,Reciprocating,VMC,Approach,0.0,0.0,4.0,Non-Fatal,0,0.0,0.0
12136,9,9,1986,CESSNA,Substantial,,1,Reciprocating,VMC,Taxi,0.0,0.0,2.0,Non-Fatal,0,0.0,0.0
12137,10,9,1986,CESSNA,Substantial,,1,Reciprocating,VMC,Landing,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0
12138,10,9,1986,CESSNA,Substantial,,1,Reciprocating,VMC,Cruise,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0
12139,11,9,1986,CESSNA,Substantial,,1,Reciprocating,VMC,Cruise,0.0,2.0,0.0,Non-Fatal,0,0.0,0.0
12140,12,9,1986,CESSNA,Destroyed,,1,Reciprocating,VMC,Maneuvering,2.0,0.0,0.0,Fatal,2,0.0,0.0
12141,12,9,1986,CESSNA,Substantial,,1,Reciprocating,VMC,Takeoff,0.0,1.0,0.0,Non-Fatal,0,0.0,0.0
12142,12,9,1986,CESSNA,Substantial,,2,Reciprocating,VMC,Cruise,0.0,0.0,2.0,Non-Fatal,0,0.0,0.0
12143,13,9,1986,CESSNA,Destroyed,,1,Reciprocating,VMC,Takeoff,0.0,0.0,3.0,Non-Fatal,0,0.0,0.0
12144,13,9,1986,CESSNA,Substantial,,1,Reciprocating,VMC,Maneuvering,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0
12145,13,9,1986,CESSNA,Substantial,,1,Reciprocating,VMC,Landing,0.0,0.0,2.0,Non-Fatal,0,0.0,0.0
12146,13,9,1986,CESSNA,Substantial,,1,Reciprocating,VMC,Takeoff,0.0,1.0,0.0,Non-Fatal,0,0.0,0.0
12147,13,9,1986,CESSNA,Substantial,,2,Reciprocating,VMC,Taxi,0.0,0.0,5.0,Non-Fatal,0,0.0,0.0
12148,14,9,1986,CESSNA,Substantial,,1,Reciprocating,VMC,Landing,0.0,0.0,4.0,Non-Fatal,0,0.0,0.0
12149,14,9,1986,CESSNA,Substantial,,1,Reciprocating,VMC,Takeoff,0.0,0.0,4.0,Non-Fatal,0,0.0,0.0
12150,14,9,1986,CESSNA,Substantial,,1,Reciprocating,VMC,Takeoff,0.0,3.0,1.0,Non-Fatal,0,0.0,0.0
12151,14,9,1986,CESSNA,Substantial,,2,Reciprocating,VMC,Landing,0.0,0.0,2.0,Non-Fatal,0,0.0,0.0
12152,14,9,1986,CESSNA,Substantial,,1,Reciprocating,VMC,Cruise,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0
12153,15,9,1986,CESSNA,Destroyed,,1,Reciprocating,IMC,Cruise,1.0,0.0,0.0,Fatal,1,0.0,0.0
12154,15,9,1986,CESSNA,Substantial,,1,Reciprocating,VMC,Taxi,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0
12155,15,9,1986,CESSNA,Substantial,,1,Reciprocating,VMC,Landing,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0
12156,15,9,1986,CESSNA,Substantial,,1,Reciprocating,VMC,Cruise,0.0,1.0,1.0,Non-Fatal,0,0.0,0.0
12157,16,9,1986,CESSNA,Destroyed,,1,Reciprocating,VMC,Cruise,1.0,0.0,0.0,Fatal,1,0.0,0.0
12158,16,9,1986,CESSNA,Substantial,,1,Reciprocating,VMC,Cruise,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0
12159,16,9,1986,CESSNA,Substantial,,1,Reciprocating,VMC,Takeoff,0.0,2.0,0.0,Non-Fatal,0,0.0,0.0
12160,17,9,1986,CESSNA,Substantial,,1,Reciprocating,IMC,Approach,0.0,2.0,0.0,Non-Fatal,0,0.0,0.0
12161,17,9,1986,CESSNA,Substantial,,1,Reciprocating,VMC,Landing,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0
12162,18,9,1986,CESSNA,Destroyed,,1,Reciprocating,IMC,Takeoff,2.0,0.0,0.0,Fatal,2,0.0,0.0
12163,18,9,1986,CESSNA,Substantial,,1,Reciprocating,VMC,Cruise,0.0,0.0,4.0,Non-Fatal,0,0.0,0.0
12164,19,9,1986,CESSNA,Destroyed,,2,Reciprocating,IMC,Cruise,2.0,0.0,0.0,Fatal,2,0.0,0.0
12165,20,9,1986,CESSNA,Destroyed,,1,Reciprocating,VMC,Maneuvering,2.0,0.0,0.0,Fatal,2,0.0,0.0
12166,20,9,1986,CESSNA,Destroyed,,1,Reciprocating,VMC,Maneuvering,2.0,0.0,0.0,Fatal,2,0.0,0.0
12167,20,9,1986,CESSNA,Substantial,,1,Reciprocating,VMC,Maneuvering,0.0,2.0,0.0,Non-Fatal,0,0.0,0.0
12168,20,9,1986,CESSNA,Substantial,,1,Reciprocating,VMC,Landing,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0
12169,20,9,1986,CESSNA,Substantial,,1,Reciprocating,VMC,Landing,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0
12170,21,9,1986,CESSNA,Substantial,,1,Reciprocating,VMC,Landing,0.0,1.0,2.0,Non-Fatal,0,0.0,0.0
12171,21,9,1986,CESSNA,Substantial,,1,Reciprocating,VMC,Approach,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0
12172,22,9,1986,CESSNA,Substantial,,1,Reciprocating,VMC,Descent,0.0,0.0,3.0,Non-Fatal,0,0.0,0.0
12173,23,9,1986,CESSNA,Destroyed,,1,Reciprocating,VMC,Go-around,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0
12174,23,9,1986,CESSNA,Destroyed,,1,Reciprocating,VMC,Maneuvering,2.0,0.0,0.0,Fatal,2,0.0,0.0
12175,23,9,1986,CESSNA,Destroyed,,1,Reciprocating,IMC,Climb,2.0,0.0,0.0,Fatal,2,0.0,0.0
12176,24,9,1986,CESSNA,Substantial,,1,Reciprocating,VMC,Cruise,0.0,2.0,0.0,Non-Fatal,0,0.0,0.0
12177,25,9,1986,CESSNA,Destroyed,,2,Reciprocating,IMC,Maneuvering,5.0,0.0,0.0,Fatal,5,0.0,0.0
12178,25,9,1986,CESSNA,Destroyed,,2,Turbo Jet,VMC,Cruise,1.0,0.0,0.0,Fatal,1,0.0,0.0
12179,25,9,1986,CESSNA,Substantial,,1,Reciprocating,VMC,Maneuvering,1.0,0.0,0.0,Fatal,1,0.0,0.0
12180,25,9,1986,CESSNA,Substantial,,1,Reciprocating,VMC,Landing,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0
12181,26,9,1986,CESSNA,Substantial,,1,Reciprocating,VMC,Landing,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0
12182,28,9,1986,CESSNA,Substantial,,1,Reciprocating,VMC,Descent,0.0,1.0,0.0,Non-Fatal,0,0.0,0.0
12183,28,9,1986,CESSNA,Substantial,,1,Reciprocating,VMC,Taxi,0.0,1.0,0.0,Non-Fatal,0,0.0,0.0
12184,30,9,1986,CESSNA,Substantial,,1,Reciprocating,VMC,Takeoff,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0
12185,1,10,1986,CESSNA,Destroyed,,1,Reciprocating,VMC,Takeoff,2.0,0.0,0.0,Fatal,2,0.0,0.0
12186,1,10,1986,CESSNA,Substantial,,1,Reciprocating,IMC,Approach,0.0,0.0,5.0,Non-Fatal,0,0.0,0.0
12187,1,10,1986,CESSNA,Substantial,,2,Reciprocating,VMC,Cruise,0.0,2.0,1.0,Non-Fatal,0,0.0,0.0
12188,2,10,1986,CESSNA,Substantial,,1,Reciprocating,VMC,Landing,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0
12189,2,10,1986,CESSNA,Substantial,,1,Reciprocating,VMC,Landing,0.0,0.0,2.0,Non-Fatal,0,0.0,0.0
12190,3,10,1986,CESSNA,Substantial,,1,Reciprocating,VMC,Go-around,0.0,0.0,2.0,Non-Fatal,0,0.0,0.0
12191,3,10,1986,CESSNA,Substantial,,1,Reciprocating,VMC,Approach,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0
12192,3,10,1986,CESSNA,Substantial,,1,Reciprocating,VMC,Takeoff,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0
12193,4,10,1986,CESSNA,Destroyed,,1,Reciprocating,IMC,Takeoff,0.0,1.0,3.0,Non-Fatal,0,0.0,0.0
12194,4,10,1986,CESSNA,Substantial,,1,Reciprocating,VMC,Takeoff,0.0,0.0,3.0,Non-Fatal,0,0.0,0.0
12195,5,10,1986,CESSNA,Destroyed,,1,Reciprocating,VMC,Cruise,0.0,1.0,0.0,Non-Fatal,0,0.0,0.0
12196,5,10,1986,CESSNA,Destroyed,,1,Reciprocating,VMC,Descent,2.0,0.0,0.0,Fatal,2,0.0,0.0
12197,5,10,1986,CESSNA,Destroyed,,1,Reciprocating,VMC,Approach,3.0,0.0,0.0,Fatal,3,0.0,0.0
12198,5,10,1986,CESSNA,Substantial,,1,Reciprocating,VMC,Approach,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0
12199,5,10,1986,CESSNA,Substantial,,1,Reciprocating,VMC,Approach,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0
12200,5,10,1986,CESSNA,Substantial,,1,Reciprocating,VMC,Takeoff,0.0,2.0,0.0,Non-Fatal,0,0.0,0.0
12201,6,10,1986,CESSNA,Destroyed,,1,Reciprocating,VMC,Takeoff,0.0,3.0,0.0,Non-Fatal,0,0.0,0.0
12202,6,10,1986,CESSNA,Substantial,,1,Reciprocating,VMC,Climb,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0
12203,7,10,1986,CESSNA,Substantial,,1,Reciprocating,VMC,Landing,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0
12204,8,10,1986,CESSNA,Substantial,,1,Reciprocating,VMC,Approach,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0
12205,8,10,1986,CESSNA,Substantial,,1,Reciprocating,VMC,Landing,0.0,1.0,1.0,Non-Fatal,0,0.0,0.0
12206,9,10,1986,CESSNA,Substantial,,1,Reciprocating,VMC,Landing,0.0,1.0,0.0,Non-Fatal,0,0.0,0.0
12207,10,10,1986,CESSNA,Substantial,,1,Reciprocating,VMC,Takeoff,0.0,0.0,2.0,Non-Fatal,0,0.0,0.0
12208,11,10,1986,CESSNA,Destroyed,,1,Reciprocating,IMC,Cruise,2.0,0.0,0.0,Fatal,2,0.0,0.0
12209,11,10,1986,CESSNA,Substantial,,1,Reciprocating,VMC,Cruise,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0
12210,11,10,1986,CESSNA,Substantial,,1,Reciprocating,VMC,Takeoff,0.0,2.0,0.0,Non-Fatal,0,0.0,0.0
12211,12,10,1986,CESSNA,Substantial,,1,Reciprocating,VMC,Takeoff,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0
12212,12,10,1986,CESSNA,Substantial,,1,Reciprocating,VMC,Climb,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0
12213,12,10,1986,CESSNA,Substantial,,1,Reciprocating,VMC,Cruise,0.0,0.0,2.0,Non-Fatal,0,0.0,0.0
12214,13,10,1986,CESSNA,Destroyed,,1,Reciprocating,VMC,Descent,0.0,1.0,0.0,Non-Fatal,0,0.0,0.0
12215,13,10,1986,CESSNA,Substantial,,1,Reciprocating,VMC,Cruise,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0
12216,14,10,1986,CESSNA,Destroyed,,1,Reciprocating,IMC,Maneuvering,1.0,0.0,0.0,Fatal,1,0.0,0.0
12217,15,10,1986,CESSNA,Destroyed,,1,Reciprocating,VMC,Takeoff,0.0,2.0,0.0,Non-Fatal,0,0.0,0.0
12218,15,10,1986,CESSNA,Substantial,,1,Reciprocating,VMC,Landing,0.0,0.0,2.0,Non-Fatal,0,0.0,0.0
12219,15,10,1986,CESSNA,Substantial,,1,Reciprocating,VMC,Takeoff,1.0,1.0,1.0,Fatal,1,0.0,0.0
12220,16,10,1986,CESSNA,Destroyed,,1,Reciprocating,VMC,Takeoff,2.0,2.0,0.0,Fatal,2,0.0,0.0
12221,16,10,1986,CESSNA,Destroyed,,1,Reciprocating,IMC,Cruise,2.0,0.0,0.0,Fatal,2,0.0,0.0
12222,16,10,1986,CESSNA,Substantial,,1,Reciprocating,VMC,Landing,0.0,1.0,0.0,Non-Fatal,0,0.0,0.0
12223,16,10,1986,CESSNA,Substantial,,1,Reciprocating,VMC,Climb,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0
12224,17,10,1986,CESSNA,Substantial,,2,Reciprocating,VMC,Landing,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0
12225,18,10,1986,CESSNA,Substantial,,1,Reciprocating,VMC,Standing,0.0,1.0,0.0,Non-Fatal,0,0.0,0.0
12226,19,10,1986,CESSNA,Destroyed,,1,Reciprocating,VMC,Maneuvering,1.0,0.0,0.0,Fatal,1,0.0,0.0
12227,19,10,1986,CESSNA,Substantial,,1,Reciprocating,VMC,Cruise,0.0,1.0,0.0,Non-Fatal,0,0.0,0.0
12228,19,10,1986,CESSNA,Substantial,,2,Turbo Jet,VMC,Landing,0.0,0.0,4.0,Non-Fatal,0,0.0,0.0
12229,19,10,1986,CESSNA,Substantial,,1,Reciprocating,VMC,Cruise,0.0,3.0,0.0,Non-Fatal,0,0.0,0.0
12230,19,10,1986,CESSNA,Substantial,,1,Reciprocating,VMC,Landing,0.0,3.0,0.0,Non-Fatal,0,0.0,0.0
12231,19,10,1986,CESSNA,Substantial,,1,Reciprocating,VMC,Cruise,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0
12232,19,10,1986,CESSNA,Substantial,,1,Reciprocating,VMC,Approach,0.0,0.0,2.0,Non-Fatal,0,0.0,0.0
12233,19,10,1986,CESSNA,Substantial,,1,Reciprocating,VMC,Go-around,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0
12234,21,10,1986,CESSNA,Destroyed,,1,Reciprocating,VMC,Maneuvering,2.0,0.0,0.0,Fatal,2,0.0,0.0
12235,21,10,1986,CESSNA,Substantial,,1,Reciprocating,VMC,Takeoff,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0
12236,22,10,1986,CESSNA,Substantial,,1,Reciprocating,IMC,Takeoff,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0
12237,22,10,1986,CESSNA,Substantial,,1,Reciprocating,VMC,Takeoff,0.0,2.0,0.0,Non-Fatal,0,0.0,0.0
12238,22,10,1986,CESSNA,Substantial,,1,Reciprocating,VMC,Landing,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0
12239,22,10,1986,CESSNA,Substantial,,1,Reciprocating,VMC,Landing,0.0,0.0,2.0,Non-Fatal,0,0.0,0.0
12240,23,10,1986,CESSNA,Destroyed,,2,Turbo Prop,IMC,Takeoff,1.0,0.0,0.0,Fatal,1,0.0,0.0
12241,24,10,1986,CESSNA,Substantial,,1,Reciprocating,VMC,Cruise,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0
12242,24,10,1986,CESSNA,Substantial,,1,Reciprocating,VMC,Cruise,0.0,0.0,2.0,Non-Fatal,0,0.0,0.0
12243,25,10,1986,CESSNA,Substantial,,1,Reciprocating,VMC,Landing,0.0,0.0,2.0,Non-Fatal,0,0.0,0.0
12244,26,10,1986,CESSNA,Substantial,,1,Reciprocating,VMC,Approach,0.0,3.0,0.0,Non-Fatal,0,0.0,0.0
12245,27,10,1986,CESSNA,Substantial,,1,Reciprocating,VMC,Landing,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0
12246,28,10,1986,CESSNA,Substantial,,1,Reciprocating,VMC,Landing,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0
12247,28,10,1986,CESSNA,Substantial,,1,Reciprocating,VMC,Takeoff,0.0,1.0,0.0,Non-Fatal,0,0.0,0.0
12248,29,10,1986,CESSNA,Destroyed,,1,Reciprocating,VMC,Maneuvering,0.0,4.0,0.0,Non-Fatal,0,0.0,0.0
12249,29,10,1986,CESSNA,Substantial,,1,Reciprocating,VMC,Cruise,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0
12250,29,10,1986,CESSNA,Substantial,,1,Reciprocating,VMC,Landing,0.0,0.0,2.0,Non-Fatal,0,0.0,0.0
12251,30,10,1986,CESSNA,Substantial,,1,Reciprocating,VMC,Cruise,0.0,1.0,4.0,Non-Fatal,0,0.0,0.0
12252,30,10,1986,CESSNA,Substantial,,1,Reciprocating,VMC,Landing,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0
12253,31,10,1986,CESSNA,Substantial,,1,Reciprocating,VMC,Cruise,0.0,1.0,0.0,Non-Fatal,0,0.0,0.0
12254,31,10,1986,CESSNA,Substantial,,1,Reciprocating,VMC,Cruise,0.0,0.0,2.0,Non-Fatal,0,0.0,0.0
12255,1,11,1986,CESSNA,Substantial,,1,Reciprocating,IMC,Takeoff,0.0,1.0,0.0,Non-Fatal,0,0.0,0.0
12256,2,11,1986,CESSNA,Substantial,,1,Reciprocating,VMC,Go-around,0.0,0.0,2.0,Non-Fatal,0,0.0,0.0
12257,3,11,1986,CESSNA,Destroyed,,1,Reciprocating,VMC,Maneuvering,3.0,0.0,0.0,Fatal,3,0.0,0.0
12258,3,11,1986,CESSNA,Destroyed,,1,Reciprocating,VMC,Takeoff,1.0,0.0,0.0,Fatal,1,0.0,0.0
12259,3,11,1986,CESSNA,Substantial,,1,Reciprocating,VMC,Go-around,0.0,1.0,0.0,Non-Fatal,0,0.0,0.0
12260,3,11,1986,CESSNA,Substantial,,1,Reciprocating,VMC,Landing,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0
12261,4,11,1986,CESSNA,Substantial,,1,Reciprocating,VMC,Cruise,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0
12262,5,11,1986,CESSNA,Destroyed,,2,Reciprocating,VMC,Takeoff,1.0,0.0,0.0,Fatal,1,0.0,0.0
12263,5,11,1986,CESSNA,Substantial,,1,Reciprocating,VMC,Cruise,0.0,0.0,2.0,Non-Fatal,0,0.0,0.0
12264,6,11,1986,CESSNA,Destroyed,,2,Reciprocating,VMC,Climb,2.0,0.0,0.0,Fatal,2,0.0,0.0
12265,6,11,1986,CESSNA,Destroyed,,1,Reciprocating,IMC,Cruise,2.0,0.0,0.0,Fatal,2,0.0,0.0
12266,6,11,1986,CESSNA,Destroyed,,1,Reciprocating,VMC,Landing,0.0,0.0,2.0,Non-Fatal,0,0.0,0.0
12267,6,11,1986,CESSNA,Destroyed,,1,Reciprocating,VMC,Approach,0.0,0.0,2.0,Non-Fatal,0,0.0,0.0
12268,6,11,1986,CESSNA,Destroyed,,2,Reciprocating,IMC,Approach,1.0,0.0,0.0,Fatal,1,0.0,0.0
12269,6,11,1986,CESSNA,Substantial,,2,Reciprocating,VMC,Approach,0.0,0.0,4.0,Non-Fatal,0,0.0,0.0
12270,7,11,1986,CESSNA,Destroyed,,1,Reciprocating,IMC,Cruise,1.0,0.0,0.0,Fatal,1,0.0,0.0
12271,8,11,1986,CESSNA,Destroyed,,1,Reciprocating,VMC,Approach,1.0,1.0,0.0,Fatal,1,0.0,0.0
12272,8,11,1986,CESSNA,Substantial,,1,Reciprocating,VMC,Standing,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0
12273,8,11,1986,CESSNA,Substantial,,1,Reciprocating,VMC,Cruise,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0
12274,8,11,1986,CESSNA,Substantial,,2,Reciprocating,VMC,Takeoff,0.0,0.0,2.0,Non-Fatal,0,0.0,0.0
12275,9,11,1986,CESSNA,Destroyed,,1,Reciprocating,VMC,Climb,0.0,0.0,2.0,Non-Fatal,0,0.0,0.0
12276,9,11,1986,CESSNA,Substantial,,1,Reciprocating,VMC,Landing,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0
12277,9,11,1986,CESSNA,Substantial,,1,Reciprocating,VMC,Climb,0.0,0.0,2.0,Non-Fatal,0,0.0,0.0
12278,10,11,1986,CESSNA,Substantial,,1,Reciprocating,VMC,Takeoff,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0
12279,11,11,1986,CESSNA,Substantial,,1,Reciprocating,VMC,Cruise,0.0,0.0,2.0,Non-Fatal,0,0.0,0.0
12280,11,11,1986,CESSNA,Substantial,,1,Reciprocating,VMC,Landing,0.0,2.0,0.0,Non-Fatal,0,0.0,0.0
12281,12,11,1986,CESSNA,Substantial,,1,Reciprocating,VMC,Maneuvering,0.0,2.0,1.0,Non-Fatal,0,0.0,0.0
12282,14,11,1986,CESSNA,Substantial,,1,Reciprocating,VMC,Landing,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0
12283,14,11,1986,CESSNA,Substantial,,2,Reciprocating,VMC,Cruise,0.0,0.0,2.0,Non-Fatal,0,0.0,0.0
12284,15,11,1986,CESSNA,Minor,,1,Reciprocating,VMC,Standing,0.0,1.0,0.0,Non-Fatal,0,0.0,0.0
12285,15,11,1986,CESSNA,Substantial,,1,Reciprocating,VMC,Landing,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0
12286,15,11,1986,CESSNA,Substantial,,2,Reciprocating,VMC,Landing,0.0,0.0,6.0,Non-Fatal,0,0.0,0.0
12287,15,11,1986,CESSNA,Substantial,,1,Reciprocating,VMC,Takeoff,0.0,1.0,1.0,Non-Fatal,0,0.0,0.0
12288,16,11,1986,CESSNA,Destroyed,,1,Reciprocating,VMC,Takeoff,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0
12289,16,11,1986,CESSNA,Substantial,,1,Reciprocating,VMC,Maneuvering,0.0,2.0,0.0,Non-Fatal,0,0.0,0.0
12290,17,11,1986,CESSNA,Destroyed,,1,Reciprocating,IMC,Cruise,1.0,1.0,0.0,Fatal,1,0.0,0.0
12291,17,11,1986,CESSNA,Destroyed,,1,Reciprocating,IMC,Climb,2.0,0.0,0.0,Fatal,2,0.0,0.0
12292,17,11,1986,CESSNA,Destroyed,,1,Reciprocating,IMC,Approach,0.0,2.0,0.0,Non-Fatal,0,0.0,0.0
12293,17,11,1986,CESSNA,Substantial,,1,Reciprocating,VMC,Taxi,0.0,0.0,2.0,Non-Fatal,0,0.0,0.0
12294,17,11,1986,CESSNA,Substantial,,1,Reciprocating,IMC,Approach,2.0,0.0,0.0,Fatal,2,0.0,0.0
12295,18,11,1986,CESSNA,Destroyed,,1,Reciprocating,VMC,Landing,0.0,1.0,0.0,Non-Fatal,0,0.0,0.0
12296,18,11,1986,CESSNA,Substantial,,1,Reciprocating,IMC,Landing,0.0,0.0,2.0,Non-Fatal,0,0.0,0.0
12297,18,11,1986,CESSNA,Substantial,,2,Reciprocating,IMC,Landing,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0
12298,19,11,1986,CESSNA,Substantial,,1,Reciprocating,VMC,Descent,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0
12299,19,11,1986,CESSNA,Substantial,,2,Reciprocating,IMC,Go-around,0.0,2.0,0.0,Non-Fatal,0,0.0,0.0
12300,19,11,1986,CESSNA,Substantial,,1,Reciprocating,VMC,Takeoff,0.0,1.0,0.0,Non-Fatal,0,0.0,0.0
12301,19,11,1986,CESSNA,Substantial,,1,Reciprocating,VMC,Takeoff,0.0,0.0,5.0,Non-Fatal,0,0.0,0.0
12302,20,11,1986,CESSNA,Destroyed,,1,Reciprocating,VMC,Climb,1.0,1.0,0.0,Fatal,1,0.0,0.0
12303,20,11,1986,CESSNA,Substantial,,1,Reciprocating,VMC,Landing,0.0,0.0,2.0,Non-Fatal,0,0.0,0.0
12304,21,11,1986,CESSNA,Substantial,,1,Reciprocating,VMC,Cruise,0.0,0.0,1.0,Non-Fatal,0,0.0,0.0
12305,21,11,1986,CESSNA,Substantial,,1,Reciprocating,VMC,Descent,0.0,1.0,3.0,Non-Fatal,0,0.0,0.0
12306,22,11,1986,CESSNA,Destroyed,,1,Reciprocating,VMC,Takeoff,1.0,0.0,0.0,Fatal,1,0.0,0.0
12307,22,11,1986,CESSNA,Substantial,,1,Reciprocating,IMC,Go-around,0.0,0.0,4.0,Non-Fatal,0,0.0,0.0
12308,22,11,1986,CESSNA,Substantial,,1,Reciprocating,VMC,Takeoff,0.0,0.0,2.0,Non-Fatal,0,0.0,0.0
12309,22,11,1986,CESSNA,Substantial,,1,Reciprocating,VMC,Cruise,0.0,0.0,2.0,Non-Fatal,0,0.0,0.0
12310,22,11,1986,CESSNA,Substantial,,1,Reciprocating,VMC,Standing,0.0,1.0,1.0,Non-Fatal,0,0.0,0.0
12311,23,11,1986,CESSNA,Substantial,,1,Reciprocating,VMC,Standing,0.0,0.0,2.0,Non-Fatal,0,0.0,0.0
12312,24,11,1986,CESSNA,Destroyed,,1,Reciprocating,IMC,Takeoff,1.0,0.0,0.0,Fatal,1,0.0,0.0
