,Make,Aircraft.damage,Number.of.Engines,Engine.Type,Weather.Condition,Broad.phase.of.flight
35445,9,2,1,1,1,6
35446,9,2,1,1,1,9
35447,9,2,1,1,1,3
35448,9,2,2,1,1,5
35449,9,3,1,1,1,3
35450,9,2,2,1,1,3
35451,9,2,1,1,1,8
35452,9,3,2,1,1,3
35453,9,3,1,1,1,5
35454,9,2,1,1,1,3
35455,9,2,1,1,1,3
35456,9,3,1,1,1,5
35457,9,3,1,1,1,4
35458,9,2,1,1,1,3
35459,9,2,1,1,1,2
35460,9,3,1,1,1,3
35461,9,2,1,1,1,3
35462,9,2,1,1,1,10
35463,9,3,1,1,1,3
35464,9,2,1,1,1,6
35465,9,2,1,1,1,9
35466,9,3,2,1,1,8
35467,9,2,1,1,1,6
35468,9,2,1,1,1,9
35469,9,3,1,1,1,7
35470,9,3,2,1,1,5
35471,9,3,1,1,2,3
35472,9,3,1,1,2,5
35473,9,2,1,1,1,9
35474,9,2,1,1,1,9
35475,9,2,1,1,1,9
35476,9,2,2,1,1,2
35477,9,2,2,1,1,10
35478,9,3,1,1,1,5
35479,9,3,1,1,1,7
35480,9,2,1,1,1,9
35481,9,3,1,1,1,5
35482,9,2,1,1,1,9
35483,9,3,1,1,1,5
35484,9,2,1,1,1,4
35485,9,2,1,1,1,8
35486,9,2,1,1,2,3
35487,9,3,1,1,1,7
35488,9,3,2,1,1,3
35489,9,3,1,1,1,9
35490,9,3,1,1,2,6
35491,9,3,2,1,1,5
35492,9,2,2,1,1,2
35493,9,2,1,1,1,3
35494,9,3,1,1,1,7
35495,9,3,1,1,1,6
35496,9,3,1,1,1,5
35497,9,2,1,1,1,7
35498,9,3,1,1,1,6
35499,9,2,1,1,2,5
35500,9,3,1,1,2,3
35501,9,3,1,1,2,8
35502,9,2,1,1,1,9
35503,9,3,1,1,2,5
35504,9,3,1,1,1,7
35505,9,3,1,1,2,5
35506,9,3,2,4,1,5
35507,9,2,2,1,2,8
35508,9,2,1,1,1,8
35509,9,3,1,1,2,8
35510,9,3,1,1,1,7
35511,9,2,1,1,1,4
35512,9,2,1,1,1,9
35513,9,2,1,1,1,5
35514,9,2,1,1,1,9
35515,9,3,1,1,1,3
35516,9,2,1,1,1,10
35517,9,2,1,1,2,8
35518,9,3,1,1,2,5
35519,9,2,1,1,1,3
35520,9,2,1,1,1,9
35521,9,2,1,1,1,5
35522,9,3,1,1,2,8
35523,9,3,1,1,1,5
35524,9,2,2,1,1,5
35525,9,2,1,1,2,3
35526,9,3,2,1,2,5
35527,9,3,1,1,2,6
35528,9,2,1,1,1,8
35529,9,2,1,1,1,8
35530,9,2,1,1,1,9
35531,9,3,1,1,1,3
35532,9,2,1,1,1,5
35533,9,2,1,1,1,6
35534,9,2,1,1,1,5
35535,9,2,1,1,1,8
35536,9,2,1,1,2,8
35537,9,2,1,1,1,5
35538,9,2,2,1,1,5
35539,9,2,1,1,1,3
35540,9,2,1,1,1,8
35541,9,2,1,1,1,9
35542,9,2,1,1,2,5
35543,9,2,2,1,2,3
35544,9,3,1,1,1,7
35545,9,3,1,1,1,4
35546,9,3,1,1,1,3
35547,9,3,1,1,1,6
35548,9,2,2,1,1,8
35549,9,2,1,1,1,7
35550,9,3,1,1,1,4
35551,9,3,1,1,2,5
35552,9,2,1,1,1,3
35553,9,2,1,1,1,9
35554,9,3,1,1,2,5
35555,9,2,1,1,1,9
35556,9,2,1,1,1,3
35557,9,2,1,1,1,9
35558,9,2,1,1,1,9
35559,9,2,1,1,1,8
35560,9,2,1,1,1,5
35561,9,2,1,1,1,4
35562,9,2,1,1,1,9
35563,9,2,1,1,1,9
35564,9,3,1,1,1,6
35565,9,2,1,1,1,9
35566,9,2,1,1,1,5
35567,9,2,1,1,1,5
35568,9,2,1,1,1,8
35569,9,3,1,1,1,7
35570,9,2,1,1,1,6
35571,9,3,1,1,1,4
35572,9,3,1,1,1,8
35573,9,2,2,1,1,9
35574,9,2,1,1,1,9
35575,9,2,1,1,1,3
35576,9,3,2,1,1,8
35577,9,2,2,1,1,9
35578,9,2,1,1,1,8
35579,9,1,2,1,1,9
35580,9,2,2,4,2,9
35581,9,2,1,1,1,9
35582,9,2,1,1,1,8
35583,9,2,1,1,1,3
35584,9,3,1,1,2,6
35585,9,2,1,1,1,8
35586,9,2,1,1,1,3
35587,9,2,1,1,1,3
35588,9,3,1,1,1,7
35589,9,2,1,1,1,5
35590,9,3,1,1,1,3
35591,9,3,2,1,1,5
35592,9,3,1,1,1,7
35593,9,2,1,1,1,9
35594,9,2,1,1,1,3
35595,9,2,2,1,1,3
35596,9,2,1,1,1,5
35597,9,2,2,1,1,5
35598,9,2,1,1,1,8
35599,9,3,1,1,1,4
35600,9,2,1,1,1,9
35601,9,3,1,1,2,5
35602,9,2,1,1,1,9
35603,9,3,1,1,1,3
35604,9,2,1,1,1,5
35605,9,2,1,1,1,3
35606,9,2,1,1,1,4
35607,9,2,1,1,1,5
35608,9,2,1,1,1,9
35609,9,3,1,1,2,5
35610,9,2,1,1,1,3
35611,9,2,2,1,1,8
35612,9,2,2,1,1,9
35613,9,2,1,1,1,5
35614,9,2,1,1,1,7
35615,9,2,1,1,1,2
35616,9,3,1,1,1,7
35617,9,2,1,1,1,5
35618,9,2,1,1,1,8
35619,9,2,1,1,1,8
35620,9,3,2,1,2,3
35621,9,3,1,1,2,10
35622,9,2,1,1,1,3
35623,9,2,1,1,1,8
35624,9,2,1,1,1,5
35625,9,2,1,1,1,9
35626,9,3,1,1,1,3
35627,9,2,1,1,1,10
35628,9,2,1,1,1,5
35629,9,2,1,1,1,3
35630,9,2,1,4,1,3
35631,9,2,2,1,1,10
35632,9,2,1,1,1,9
35633,9,2,1,1,1,9
35634,9,2,1,1,1,5
35635,9,2,1,1,1,9
35636,9,3,2,1,2,10
35637,9,2,1,1,1,7
35638,9,2,1,1,1,9
35639,9,3,1,1,1,5
35640,9,2,1,1,1,10
35641,9,3,2,1,2,5
35642,9,2,1,1,1,7
35643,9,3,1,1,1,4
35644,9,2,1,1,1,9
35645,9,3,1,1,1,8
35646,9,2,2,1,1,6
35647,9,2,1,1,1,6
35648,9,2,1,1,1,9
35649,9,2,1,1,1,5
35650,9,2,1,1,1,2
35651,9,3,1,1,1,8
35652,9,2,1,1,1,3
35653,9,2,1,1,1,5
35654,9,2,2,1,1,6
35655,9,2,1,1,1,7
35656,9,3,1,1,1,3
35657,9,3,1,1,1,4
35658,9,2,1,1,1,9
35659,9,3,1,1,1,6
35660,9,2,2,1,1,8
35661,9,3,1,1,2,7
35662,9,2,2,1,1,9
35663,9,3,1,1,2,5
35664,9,2,1,1,1,8
35665,9,3,2,1,1,9
35666,9,2,1,1,1,5
35667,9,2,1,1,1,8
35668,9,3,1,1,1,6
35669,9,2,1,1,1,9
35670,9,3,1,1,2,5
35671,9,2,1,1,1,9
35672,9,2,1,1,1,3
35673,9,2,1,1,1,9
35674,9,3,1,1,2,8
35675,9,3,1,1,1,3
35676,9,2,1,1,1,3
35677,9,2,1,1,1,8
35678,9,2,1,1,1,3
35679,9,2,1,1,1,9
35680,9,2,1,1,1,6
35681,9,2,1,1,1,9
35682,9,2,1,1,1,9
35683,9,2,1,1,1,7
35684,9,2,1,1,1,5
35685,9,2,1,1,1,7
35686,9,2,1,1,1,9
35687,9,2,1,1,1,3
35688,9,2,1,1,1,7
35689,9,2,1,1,1,3
35690,9,2,1,1,1,3
35691,9,2,1,1,1,9
35692,9,2,2,1,1,10
35693,9,2,1,1,1,9
35694,9,2,1,1,1,9
35695,9,2,1,1,1,3
35696,9,2,1,1,1,5
35697,9,2,1,1,1,9
35698,9,2,1,1,1,3
35699,9,2,1,1,1,9
35700,9,2,1,1,1,3
35701,9,2,1,1,1,5
35702,9,3,1,1,1,5
35703,9,3,1,1,1,8
35704,9,3,1,1,1,3
35705,9,3,1,1,2,7
35706,9,2,1,1,1,7
35707,9,2,1,1,1,3
35708,9,2,1,1,1,9
35709,9,3,2,1,2,5
35710,9,2,1,1,1,5
35711,9,2,2,1,2,9
35712,9,2,2,1,1,3
35713,9,2,1,1,1,4
35714,9,3,1,1,2,5
35715,9,3,1,1,1,3
35716,9,3,2,1,1,9
35717,9,2,1,1,1,5
35718,9,2,1,1,1,3
35719,9,2,1,1,1,5
35720,9,2,1,1,1,3
35721,9,2,2,1,1,3
35722,9,2,1,1,1,5
35723,9,2,1,1,1,8
35724,9,2,1,1,1,3
35725,9,2,1,1,1,8
35726,9,2,2,1,1,9
35727,9,3,1,1,1,5
35728,9,3,2,1,1,5
35729,9,3,1,1,1,7
35730,9,2,1,1,1,3
35731,9,2,1,1,1,9
35732,9,2,1,1,1,3
35733,9,2,1,1,1,9
35734,9,3,1,1,1,3
35735,9,3,1,1,1,7
35736,9,2,1,1,1,9
35737,9,2,1,1,1,5
35738,9,2,2,1,1,3
35739,9,2,1,1,1,3
35740,9,2,1,1,1,9
35741,9,2,1,1,1,9
35742,9,2,1,1,1,3
35743,9,3,1,1,1,3
35744,9,2,1,1,1,3
35745,9,2,2,1,1,3
35746,9,3,2,1,1,3
35747,9,2,1,1,1,3
35748,9,3,1,1,1,3
35749,9,2,1,1,1,4
35750,9,2,1,1,1,9
35751,9,2,1,1,1,2
35752,9,2,1,1,1,3
35753,9,2,1,1,1,3
35754,9,2,1,1,1,9
35755,9,2,1,1,1,7
35756,9,3,1,1,1,3
35757,9,2,2,1,1,3
35758,9,3,1,1,1,3
35759,9,2,1,1,1,7
35760,9,2,2,1,1,9
35761,9,2,1,1,1,8
35762,9,2,1,1,1,8
35763,9,2,1,1,1,3
35764,9,2,1,1,1,10
35765,9,3,2,1,1,9
35766,9,3,1,1,2,3
35767,9,2,1,1,1,8
35768,9,2,1,1,1,7
35769,9,2,1,1,1,9
35770,9,2,1,1,1,2
35771,9,2,1,1,1,3
35772,9,2,1,1,1,3
35773,9,2,1,1,1,9
35774,9,2,1,1,1,5
35775,9,3,1,1,1,5
35776,9,1,1,1,1,2
35777,9,3,1,1,1,5
35778,9,2,1,1,1,2
35779,9,2,1,1,1,3
35780,9,3,1,1,1,8
35781,9,3,1,1,2,5
35782,9,3,1,1,1,3
35783,9,2,1,1,1,9
35784,9,2,1,1,1,9
35785,9,2,1,1,1,5
35786,9,3,1,1,1,3
35787,9,2,2,1,1,8
35788,9,3,1,1,1,3
35789,9,2,1,1,1,9
35790,9,2,1,1,1,8
35791,9,2,1,1,1,9
35792,9,3,2,1,1,3
35793,9,2,1,1,1,3
35794,9,2,1,1,1,8
35795,9,3,1,1,1,7
35796,9,2,1,1,1,9
35797,9,2,1,1,1,8
35798,9,2,1,1,1,9
35799,9,2,1,1,1,9
35800,9,3,1,1,1,7
35801,9,2,1,1,1,9
35802,9,2,1,1,1,5
35803,9,3,2,1,2,5
35804,9,3,1,1,1,5
35805,9,3,1,1,2,5
35806,9,2,1,1,1,9
35807,9,2,1,1,1,3
35808,9,2,1,1,1,5
35809,9,3,1,1,1,3
35810,9,2,1,1,1,9
35811,9,2,1,1,1,9
35812,9,2,1,1,2,5
35813,9,2,1,1,1,9
35814,9,2,1,1,1,9
35815,9,2,1,1,1,7
35816,9,2,1,1,2,7
35817,9,2,1,1,1,3
35818,9,2,1,1,1,8
35819,9,3,1,1,1,7
35820,9,2,1,1,1,9
35821,9,2,1,1,1,3
35822,9,3,1,1,1,7
35823,9,2,1,1,1,9
35824,9,2,1,1,1,7
35825,9,2,1,1,1,3
35826,9,2,1,1,1,8
35827,9,2,1,1,1,9
35828,9,2,1,1,1,9
35829,9,3,1,1,1,10
35830,9,2,1,1,1,9
35831,9,2,1,1,1,3
35832,9,2,1,1,1,5
35833,9,2,1,1,1,7
35834,9,2,1,1,1,9
35835,9,3,1,1,1,7
35836,9,2,1,1,1,3
35837,9,2,1,1,1,3
35838,9,2,1,1,1,9
35839,9,2,1,1,1,5
35840,9,2,1,1,1,4
35841,9,3,1,1,1,7
35842,9,2,1,1,1,3
35843,9,2,1,1,1,3
35844,9,3,1,1,1,5
35845,9,2,1,1,1,3
35846,9,3,2,1,2,5
35847,9,2,1,1,1,3
35848,9,3,2,1,1,7
35849,9,3,1,1,2,4
35850,9,3,1,1,1,4
35851,9,2,1,1,1,9
35852,9,2,1,1,1,8
35853,9,2,1,1,1,5
35854,9,2,1,1,1,7
35855,9,2,1,1,1,9
35856,9,3,1,1,1,3
35857,9,2,1,1,1,9
35858,9,2,1,1,1,9
35859,9,3,1,1,2,8
35860,9,2,1,1,1,5
35861,9,2,1,1,1,9
35862,9,3,1,1,1,4
35863,9,2,1,1,1,8
35864,9,3,1,1,1,8
35865,9,2,2,1,1,6
35866,9,2,2,1,1,9
35867,9,3,1,1,1,7
35868,9,3,1,1,1,8
35869,9,3,1,1,1,7
35870,9,2,1,1,1,4
35871,9,2,1,1,1,9
35872,9,2,1,1,1,1
35873,9,3,1,1,1,3
35874,9,2,1,1,1,8
35875,9,2,1,1,1,9
35876,9,2,1,1,1,8
35877,9,2,2,1,1,9
35878,9,3,1,1,1,7
35879,9,2,1,1,1,3
35880,9,2,1,1,1,3
35881,9,3,1,1,1,7
35882,9,3,1,1,1,6
35883,9,2,2,1,1,4
35884,9,3,2,1,2,8
35885,9,2,1,1,1,9
35886,9,3,1,1,1,5
35887,9,2,1,1,1,5
35888,9,3,2,1,1,4
35889,9,2,1,1,1,8
35890,9,2,1,1,1,8
35891,9,3,1,1,1,3
35892,9,2,1,1,1,9
35893,9,2,1,1,1,3
35894,9,3,1,1,2,10
35895,9,3,1,1,1,3
35896,9,2,1,1,1,2
35897,9,3,1,1,1,5
35898,9,2,1,1,1,9
35899,9,2,2,1,1,5
35900,9,2,1,1,1,5
35901,9,2,2,1,1,9
35902,9,3,1,1,2,8
35903,9,3,1,1,1,7
35904,9,3,1,1,2,4
35905,9,2,1,1,1,3
35906,9,3,1,1,2,7
35907,9,2,1,1,2,8
35908,9,2,2,1,1,9
35909,9,2,2,1,2,5
35910,9,2,1,1,1,3
35911,9,2,1,1,1,3
35912,9,2,2,1,2,5
35913,9,3,2,4,1,5
35914,9,2,1,1,1,5
35915,9,2,1,1,1,5
35916,9,3,1,1,1,6
35917,9,2,2,1,1,1
35918,9,2,1,1,1,8
35919,9,3,1,1,1,8
35920,9,3,2,1,1,5
35921,9,3,1,1,2,5
35922,9,2,1,1,1,5
35923,9,2,1,1,1,3
35924,9,2,1,1,1,9
35925,9,3,1,1,2,5
35926,9,2,1,1,1,8
35927,9,2,1,1,1,3
35928,9,3,1,1,2,5
35929,9,3,1,1,1,6
35930,9,2,1,1,1,9
35931,9,2,1,1,1,8
35932,9,2,1,1,1,8
35933,9,3,1,1,2,4
35934,9,2,1,1,1,5
35935,9,2,1,1,2,8
35936,9,3,1,1,2,5
35937,9,2,1,1,1,5
35938,9,2,1,1,1,5
35939,9,3,1,1,1,10
35940,9,3,1,1,1,5
35941,9,2,1,1,1,3
35942,9,2,1,1,1,5
35943,9,3,1,1,1,8
35944,9,3,1,1,1,4
35945,9,3,2,1,2,5
35946,9,2,1,1,1,9
35947,9,2,1,1,1,3
35948,9,3,2,1,1,8
35949,9,3,1,1,2,5
35950,9,2,2,1,1,8
35951,9,3,1,1,2,7
35952,9,3,1,1,1,8
35953,9,2,1,1,1,8
35954,9,3,1,1,2,4
35955,9,2,1,1,1,3
35956,9,2,1,1,1,3
35957,9,2,2,1,2,8
35958,9,2,1,1,1,3
35959,9,2,1,1,1,9
35960,9,2,1,1,1,3
35961,9,3,1,1,1,3
35962,9,2,1,1,1,5
35963,9,3,1,1,1,5
35964,9,2,1,1,1,9
35965,9,2,1,1,1,9
35966,9,2,2,1,2,5
35967,9,3,1,1,2,4
35968,9,3,2,1,2,7
35969,9,3,1,1,2,8
35970,9,3,1,1,2,10
35971,9,3,1,1,2,7
35972,9,2,2,1,1,2
35973,9,3,2,1,1,3
35974,9,3,1,1,1,8
35975,9,2,2,1,2,5
35976,9,3,2,1,1,8
35977,9,2,1,1,1,5
35978,9,2,1,1,1,4
35979,9,3,2,1,2,5
35980,9,2,1,1,1,5
35981,9,2,1,1,1,10
35982,9,2,1,1,1,5
35983,9,3,2,1,2,3
35984,9,2,1,1,1,5
35985,9,2,1,1,1,10
35986,9,2,1,1,1,9
35987,9,3,1,1,1,8
35988,9,2,1,1,1,5
35989,9,3,1,1,1,3
35990,9,3,1,1,2,3
35991,9,2,1,1,1,8
35992,9,3,1,1,1,7
35993,9,3,1,1,1,7
35994,9,2,1,1,1,5
35995,9,2,1,1,1,6
35996,9,2,2,1,1,9
35997,9,2,2,1,1,9
35998,9,3,1,1,1,7
35999,9,2,2,1,1,9
36000,9,2,1,1,1,9
36001,9,2,1,1,1,9
36002,9,2,1,1,1,9
36003,9,2,1,1,1,7
36004,9,1,2,1,1,2
36005,9,3,1,1,1,3
36006,9,2,1,1,1,3
36007,9,2,1,1,1,9
36008,9,3,1,1,1,3
36009,9,2,1,1,1,9
36010,9,1,2,1,1,2
36011,9,3,1,1,1,8
36012,9,3,1,1,2,5
36013,9,3,1,1,1,3
36014,9,3,2,1,1,7
36015,9,2,1,1,1,9
36016,9,2,1,1,1,8
36017,9,3,2,1,2,9
36018,9,2,1,1,1,9
36019,9,2,1,1,1,2
36020,9,2,1,1,1,9
36021,9,3,1,1,1,7
36022,9,2,1,1,1,3
36023,9,2,1,1,1,9
36024,9,2,1,1,1,3
36025,9,3,1,1,1,3
36026,9,2,1,1,1,3
36027,9,2,1,1,1,5
36028,9,2,1,1,1,10
36029,9,2,1,1,1,8
36030,9,2,1,1,1,9
36031,9,2,1,1,1,3
36032,9,2,1,1,1,5
36033,9,3,1,1,1,8
36034,9,3,1,1,2,8
36035,9,2,1,1,2,7
36036,9,3,2,1,1,5
36037,9,2,1,1,1,4
36038,9,2,1,1,1,9
36039,9,3,1,1,1,5
36040,9,2,2,1,1,3
36041,9,3,1,1,1,3
36042,9,3,1,1,1,5
36043,9,2,1,1,1,3
36044,9,3,1,1,1,3
36045,9,2,1,1,1,9
36046,9,3,2,1,2,8
36047,9,2,1,1,1,8
36048,9,2,1,1,1,3
36049,9,2,2,1,1,8
36050,9,2,1,1,1,9
36051,9,2,1,1,1,5
36052,9,2,1,1,1,9
36053,9,2,1,1,1,3
36054,9,2,1,1,1,3
36055,9,2,2,1,1,2
36056,9,2,1,1,1,3
36057,9,2,1,1,1,9
36058,9,2,1,1,1,5
36059,9,2,1,1,1,9
36060,9,3,1,1,1,6
36061,9,3,1,1,2,5
36062,9,3,1,1,1,3
36063,9,3,1,1,1,6
36064,9,3,1,1,1,5
36065,9,2,1,1,1,9
36066,9,3,2,1,1,3
36067,9,3,1,1,2,8
36068,9,2,1,1,1,9
36069,9,2,1,1,1,3
36070,9,2,1,1,1,3
36071,9,2,1,1,1,9
36072,9,2,1,1,1,7
36073,9,2,1,1,1,8
36074,9,2,1,1,1,3
36075,9,2,1,1,1,9
36076,9,3,2,1,1,10
36077,9,2,2,1,1,9
36078,9,2,1,1,1,9
36079,9,2,2,1,1,5
36080,9,3,1,1,2,8
36081,9,2,2,1,1,3
36082,9,2,1,1,1,3
36083,9,2,1,1,1,3
36084,9,2,1,1,1,3
36085,9,2,1,1,1,7
36086,9,3,2,1,2,5
36087,9,2,1,1,1,9
36088,9,2,1,1,1,9
36089,9,3,1,1,1,3
36090,9,2,1,1,1,7
36091,9,3,1,1,1,3
36092,9,3,1,1,1,5
36093,9,2,1,1,1,10
36094,9,2,1,1,1,3
36095,9,2,2,1,1,9
36096,9,2,1,1,1,2
36097,9,2,1,1,1,5
36098,9,2,2,1,1,9
36099,9,2,1,1,1,2
36100,9,2,1,1,1,3
36101,9,3,2,1,2,10
36102,9,3,1,1,1,3
36103,9,2,1,1,2,5
36104,9,2,1,1,1,3
36105,9,2,1,1,1,3
36106,9,2,1,1,1,3
36107,9,2,1,1,1,7
36108,9,2,1,1,1,5
36109,9,2,1,1,1,9
36110,9,2,1,1,1,9
36111,9,3,1,1,2,5
36112,9,2,1,1,1,9
36113,9,3,1,1,1,3
36114,9,2,1,1,1,3
36115,9,2,1,1,1,3
36116,9,2,1,1,1,7
36117,9,2,1,1,1,3
36118,9,2,1,1,1,3
36119,9,2,2,1,1,3
36120,9,3,1,1,2,8
36121,9,2,1,1,1,9
36122,9,2,1,1,1,9
36123,9,2,1,1,1,9
36124,9,2,1,1,1,7
36125,9,2,2,1,1,3
36126,9,2,1,1,1,3
36127,9,3,1,1,1,7
36128,9,2,1,1,1,10
36129,9,2,1,1,1,9
36130,9,3,1,1,1,5
36131,9,2,1,1,1,7
36132,9,2,1,1,1,3
36133,9,2,1,1,1,7
36134,9,2,1,1,1,8
36135,9,2,1,1,1,10
36136,9,2,1,1,1,10
36137,9,2,1,1,1,8
36138,9,3,1,1,1,8
36139,9,3,1,1,1,7
36140,9,2,1,1,1,3
36141,9,3,1,1,1,3
36142,9,3,1,1,1,7
36143,9,3,1,1,1,3
36144,9,2,1,1,1,3
36145,9,2,1,1,1,9
36146,9,2,1,1,1,9
36147,9,3,1,1,1,3
36148,9,2,1,1,1,3
36149,9,3,1,1,1,5
36150,9,2,1,1,1,7
36151,9,2,1,1,1,9
36152,9,2,1,1,1,4
36153,9,2,1,1,1,9
36154,9,2,1,1,1,3
36155,9,2,1,1,1,4
36156,9,2,1,1,1,8
36157,9,2,1,1,1,5
36158,9,2,1,1,1,7
36159,9,2,1,1,1,1
36160,9,2,1,1,1,8
36161,9,3,1,1,1,3
36162,9,3,1,1,1,7
36163,9,2,2,1,1,9
36164,9,2,1,1,1,3
36165,9,2,1,1,1,3
36166,9,2,1,1,1,3
36167,9,3,1,1,2,5
36168,9,2,2,1,1,6
36169,9,3,1,1,2,6
36170,9,2,1,1,1,5
36171,9,2,1,1,1,3
36172,9,2,1,1,1,9
36173,9,2,1,1,1,5
36174,9,3,1,1,1,3
36175,9,2,2,1,1,3
36176,9,2,1,1,1,5
36177,9,2,1,1,1,9
36178,9,2,1,1,1,2
36179,9,2,1,1,1,3
36180,9,2,1,1,1,9
36181,9,3,1,1,1,3
36182,9,2,2,1,1,8
36183,9,2,1,1,1,9
36184,9,3,1,1,1,3
36185,9,3,1,1,1,8
36186,9,2,1,1,1,9
36187,9,2,1,1,1,3
36188,9,2,1,1,1,3
36189,9,2,1,1,1,10
36190,9,2,1,1,1,9
36191,9,2,2,1,1,3
36192,9,2,1,1,1,9
36193,9,2,1,1,1,2
36194,9,2,1,1,1,9
36195,9,2,1,1,1,3
36196,9,2,1,1,1,3
36197,9,2,1,1,1,9
36198,9,3,2,1,2,5
36199,9,3,1,1,1,4
36200,9,2,1,1,1,5
36201,9,2,1,1,1,8
36202,9,3,2,1,1,8
36203,9,1,2,4,1,9
36204,9,3,1,1,1,7
36205,9,2,2,1,1,3
36206,9,3,2,1,1,8
36207,9,2,1,1,1,3
36208,9,3,1,1,1,3
36209,9,2,1,1,1,7
36210,9,2,1,1,1,9
36211,9,2,1,1,1,9
36212,9,2,1,1,1,9
36213,9,2,1,1,1,9
36214,9,2,1,1,1,3
36215,9,2,1,1,1,9
36216,9,3,2,1,1,4
36217,9,2,1,1,1,9
36218,9,2,2,1,1,2
36219,9,2,1,1,1,9
36220,9,3,1,1,1,7
36221,9,2,1,1,1,4
36222,9,2,1,1,1,3
36223,9,2,1,1,1,8
36224,9,3,1,1,1,7
36225,9,2,1,1,1,8
36226,9,2,2,1,1,8
36227,9,2,1,1,1,3
36228,9,2,1,1,1,9
36229,9,2,1,1,1,7
36230,9,2,1,1,1,3
36231,9,2,1,1,1,5
36232,9,2,1,1,1,9
36233,9,2,1,1,1,2
36234,9,2,1,1,1,3
36235,9,2,1,1,1,9
36236,9,1,1,1,1,8
36237,9,3,2,1,2,4
36238,9,2,1,1,1,5
36239,9,3,1,1,1,7
36240,9,2,1,1,1,10
36241,9,2,1,1,1,9
36242,9,2,1,1,1,3
36243,9,2,1,1,1,7
36244,9,2,1,1,1,8
36245,9,3,1,1,2,5
36246,9,2,1,1,1,9
36247,9,2,1,1,1,5
36248,9,2,1,1,1,3
36249,9,2,1,1,1,9
36250,9,3,2,1,2,8
36251,9,2,1,1,1,8
36252,9,2,1,1,1,3
36253,9,2,1,1,1,8
36254,9,2,1,1,1,9
36255,9,2,1,1,1,6
36256,9,2,1,1,1,3
36257,9,2,2,1,1,3
36258,9,2,1,1,1,8
36259,9,2,1,1,1,3
36260,9,2,1,1,1,3
36261,9,2,2,1,1,9
36262,9,2,1,1,2,6
36263,9,3,1,1,1,6
36264,9,2,1,1,1,6
36265,9,2,1,1,1,5
36266,9,2,1,1,1,8
36267,9,2,2,1,1,5
36268,9,2,1,1,1,9
36269,9,2,1,1,1,8
36270,9,2,1,1,1,5
36271,9,2,1,1,1,7
36272,9,2,1,1,1,5
36273,9,2,2,1,1,9
36274,9,2,1,1,1,7
36275,9,3,1,1,1,3
36276,9,2,1,1,1,5
36277,9,3,1,1,1,5
36278,9,2,1,1,1,9
36279,9,2,1,1,1,3
36280,9,2,1,1,1,9
36281,9,3,1,1,1,1
36282,9,2,1,1,1,3
36283,9,3,1,1,1,4
36284,9,2,1,1,1,5
36285,9,3,2,1,1,8
36286,9,3,1,1,2,6
36287,9,2,1,1,1,10
36288,9,2,1,1,1,5
36289,9,2,1,1,1,9
36290,9,2,1,1,1,1
36291,9,2,1,1,1,2
36292,9,2,1,1,1,2
36293,9,3,1,1,2,8
36294,9,2,1,1,1,3
36295,9,2,2,1,1,4
36296,9,3,1,1,2,5
36297,9,2,1,1,1,8
36298,9,2,1,1,1,9
36299,9,3,1,1,2,8
36300,9,2,1,1,1,5
36301,9,2,1,1,1,9
36302,9,2,1,1,1,3
36303,9,3,1,1,1,5
36304,9,3,2,1,1,5
36305,9,2,1,1,2,5
36306,9,2,1,1,1,8
36307,9,3,2,1,2,5
36308,9,3,1,1,2,5
36309,9,2,1,1,1,3
36310,9,2,1,1,1,5
36311,9,3,1,1,1,8
36312,9,2,1,1,2,8
36313,9,2,1,1,1,8
36314,9,3,1,1,2,5
36315,9,2,1,1,1,7
36316,9,2,1,1,1,9
36317,9,2,1,1,1,2
36318,9,2,1,1,1,5
36319,9,2,1,1,1,7
36320,9,2,1,1,1,5
36321,9,3,1,1,1,10
36322,9,3,1,1,2,5
36323,9,2,2,1,2,5
36324,9,2,1,1,1,9
36325,9,2,2,1,2,9
36326,9,2,2,1,1,8
36327,9,2,1,1,1,1
36328,9,2,1,1,1,9
36329,9,2,1,1,1,9
36330,9,2,2,1,1,8
36331,9,2,1,1,2,8
36332,9,3,1,1,1,7
36333,9,2,1,1,1,7
36334,9,2,1,1,1,9
36335,9,3,2,1,1,3
36336,9,3,1,1,1,5
36337,9,2,1,1,1,3
36338,9,2,1,1,1,9
36339,9,3,1,1,2,8
36340,9,2,1,1,1,9
36341,9,3,1,1,2,5
36342,9,3,1,1,2,5
36343,9,2,1,1,1,5
36344,9,2,1,1,1,5
36345,9,2,1,1,1,5
36346,9,2,1,1,1,3
36347,9,2,1,1,1,9
36348,9,3,1,1,1,5
36349,9,2,1,1,1,9
36350,9,2,1,1,1,9
36351,9,2,2,1,1,9
36352,9,2,1,1,1,5
36353,9,3,2,1,1,6
36354,9,2,1,1,1,9
36355,9,2,1,1,2,8
36356,9,2,1,1,1,5
36357,9,2,1,1,1,4
36358,9,2,1,1,1,6
36359,9,2,1,1,1,10
36360,9,3,1,1,1,8
36361,9,2,1,1,1,8
36362,9,2,1,1,1,5
36363,9,3,1,1,2,5
36364,9,3,1,1,1,1
36365,9,2,1,1,1,2
36366,9,2,1,1,2,8
36367,9,2,2,1,1,9
36368,9,2,2,1,2,8
36369,9,3,1,1,1,5
36370,9,2,1,1,1,4
36371,9,2,1,1,1,9
36372,9,2,1,1,2,9
36373,9,2,1,1,1,5
36374,9,2,2,1,2,9
