,Make,Aircraft.damage,Number.of.Engines,Engine.Type,Weather.Condition,Broad.phase.of.flight
26247,5,3,1,1,1,5
26248,5,2,1,1,1,5
26249,5,2,1,1,1,5
26250,5,3,1,1,1,4
26251,5,2,2,1,1,5
26252,5,2,1,1,1,9
26253,5,3,1,1,1,4
26254,5,3,2,1,1,8
26255,5,3,1,1,1,7
26256,5,3,1,1,1,5
26257,5,3,2,4,1,5
26258,5,2,2,1,2,4
26259,5,2,1,1,1,9
26260,5,2,1,1,1,8
26261,5,2,1,1,2,7
26262,5,2,1,1,1,7
26263,5,2,1,1,1,9
26264,5,2,1,1,1,5
26265,5,2,1,1,1,9
26266,5,3,1,1,1,4
26267,5,2,1,1,1,9
26268,5,2,1,1,1,9
26269,5,3,2,1,1,5
26270,5,2,1,1,1,3
26271,5,2,1,1,1,9
26272,5,2,1,1,1,8
26273,5,2,1,1,1,3
26274,5,3,2,1,2,5
26275,5,2,1,4,2,3
26276,5,2,1,1,1,5
26277,5,2,1,1,1,4
26278,5,2,1,1,1,9
26279,5,2,1,1,1,2
26280,5,2,1,1,1,10
26281,5,2,1,1,1,9
26282,5,3,2,4,2,5
26283,5,2,1,1,1,5
26284,5,3,1,1,2,5
26285,5,2,1,1,1,3
26286,5,2,1,1,1,7
26287,5,2,2,2,2,9
26288,5,2,1,1,1,5
26289,5,2,1,1,1,9
26291,5,3,1,1,1,3
26292,5,3,1,1,1,7
26293,5,2,1,1,1,2
26294,5,2,1,1,1,9
26295,5,2,1,1,1,9
26296,5,2,1,1,1,9
26297,5,2,1,1,1,5
26298,5,2,1,1,1,9
26299,5,2,1,1,1,7
26300,5,2,1,1,1,9
26302,5,2,1,1,1,3
26303,5,2,1,1,1,10
26304,5,2,1,1,1,7
26305,5,2,1,1,1,9
26306,5,2,1,1,1,8
26307,5,2,1,1,1,9
26308,5,2,1,1,1,9
26309,5,2,1,1,1,9
26310,5,2,1,4,1,2
26311,5,2,1,1,1,9
26312,5,2,1,1,1,5
26313,5,2,1,1,1,9
26314,5,2,1,1,1,3
26315,5,2,2,1,1,8
26316,5,2,1,1,1,8
26317,5,2,1,1,1,9
26318,5,2,1,1,1,9
26319,5,2,1,1,1,9
26320,5,2,1,1,1,2
26321,5,2,1,1,1,8
26322,5,2,1,1,1,2
26323,5,2,1,4,1,8
26324,5,3,2,4,2,4
26325,5,2,1,1,1,3
26326,5,2,1,1,1,5
26327,5,2,1,1,1,9
26328,5,3,1,1,1,3
26329,5,2,2,1,1,9
26330,5,2,1,1,1,2
26331,5,2,2,1,1,2
26332,5,2,1,1,1,5
26333,5,2,1,1,1,8
26334,5,2,1,1,1,5
26335,5,2,2,1,1,9
26336,5,2,1,1,1,7
26338,5,3,1,1,1,8
26339,5,3,1,1,1,5
26340,5,2,1,1,1,9
26341,5,2,1,1,1,2
26342,5,2,2,1,1,9
26343,5,2,1,1,1,9
26344,5,2,2,1,1,9
26345,5,2,1,1,1,9
26346,5,2,1,1,1,8
26347,5,2,1,1,1,9
26348,5,2,1,1,1,9
26349,5,2,1,1,1,7
26350,5,3,2,1,2,8
26352,5,2,1,1,1,3
26353,5,2,1,1,1,5
26354,5,2,1,1,1,3
26355,5,2,1,1,1,9
26356,5,2,1,1,1,3
26357,5,2,2,2,1,3
26358,5,2,1,1,1,9
26359,5,2,1,1,1,3
26360,5,2,1,1,1,9
26361,5,2,1,1,1,5
26362,5,2,1,1,1,8
26363,5,2,2,1,1,10
26364,5,2,1,1,1,9
26366,5,2,1,1,1,9
26367,5,2,1,1,1,9
26368,5,2,1,1,1,9
26369,5,2,1,1,1,9
26370,5,2,1,1,1,8
26371,5,2,1,1,1,9
26372,5,2,1,1,1,3
26373,5,2,1,1,1,5
26374,5,2,1,1,1,8
26375,5,2,1,1,1,8
26376,5,3,1,1,2,7
26377,5,2,1,1,1,2
26378,5,2,1,1,1,10
26379,5,2,1,1,1,5
26380,5,2,1,1,1,5
26381,5,2,1,1,1,9
26382,5,2,1,1,1,9
26383,5,2,1,1,1,9
26384,5,2,1,1,1,9
26385,5,2,1,1,2,9
26387,5,2,1,1,1,9
26388,5,2,1,1,1,3
26389,5,2,1,1,1,9
26390,5,2,2,1,1,9
26391,5,3,1,1,1,3
26392,5,2,1,1,1,3
26393,5,2,2,1,1,9
26394,5,2,2,2,1,9
26395,5,2,1,1,1,9
26396,5,2,1,1,1,10
26397,5,3,1,1,1,5
26398,5,2,1,1,1,9
26399,5,2,1,1,1,9
26400,5,2,1,1,1,9
26401,5,2,1,1,1,5
26402,5,2,1,1,1,2
26403,5,2,1,1,1,9
26404,5,3,1,1,1,7
26405,5,2,1,1,1,8
26406,5,3,2,1,1,3
26407,5,2,1,1,1,9
26408,5,2,1,1,1,2
26409,5,2,1,1,1,5
26410,5,3,2,3,1,9
26411,5,2,1,1,1,2
26412,5,3,1,1,1,10
26413,5,2,2,1,1,9
26414,5,2,1,1,1,8
26415,5,2,1,1,1,3
26416,5,2,1,1,1,9
26417,5,2,1,1,1,2
26418,5,2,1,1,1,9
26419,5,2,1,1,1,9
26420,5,2,1,1,1,9
26421,5,2,1,1,1,9
26422,5,2,1,1,1,8
26423,5,2,1,1,1,6
26424,5,2,1,1,1,9
26425,5,2,1,1,1,1
26426,5,2,1,1,1,9
26427,5,2,1,1,1,3
26428,5,2,1,1,1,5
26429,5,3,1,1,1,5
26430,5,2,1,1,1,3
26431,5,2,1,1,1,9
26432,5,2,1,1,1,5
26433,5,2,1,1,1,9
26434,5,3,1,1,1,7
26435,5,2,1,1,1,5
26436,5,2,1,1,1,9
26437,5,2,1,1,1,8
26438,5,2,1,1,1,3
26439,5,2,1,1,1,9
26440,5,2,2,2,1,3
26441,5,2,1,1,1,2
26442,5,2,1,1,1,9
26443,5,2,1,1,1,5
26444,5,2,1,1,1,9
26445,5,2,1,1,1,3
26447,5,3,1,1,1,7
26448,5,2,1,1,1,5
26449,5,2,1,1,1,4
26450,5,2,1,1,1,3
26451,5,2,2,1,1,8
26452,5,3,1,1,1,7
26453,5,3,1,1,1,8
26454,5,2,1,1,1,3
26455,5,2,1,1,1,3
26456,5,2,1,1,1,5
26457,5,2,1,1,1,3
26458,5,3,1,1,1,5
26459,5,2,1,1,1,8
26460,5,2,1,1,1,3
26461,5,2,1,1,1,8
26462,5,2,1,1,1,9
26463,5,2,1,1,1,3
26464,5,2,1,1,1,9
26465,5,2,1,1,1,9
26466,5,2,1,1,1,5
26467,5,2,1,1,1,9
26468,5,2,1,1,1,3
26469,5,2,1,1,1,5
26470,5,2,1,1,1,9
26471,5,3,1,1,1,6
26472,5,2,1,1,1,4
26473,5,2,1,1,1,9
26474,5,2,1,1,1,9
26475,5,2,1,1,1,3
26476,5,3,1,1,1,9
26477,5,3,1,1,1,7
26478,5,2,1,1,1,3
26479,5,2,1,1,1,5
26480,5,2,1,1,1,9
26481,5,2,1,1,1,3
26482,5,2,1,1,1,9
26483,5,2,1,1,1,9
26484,5,2,1,1,1,9
26485,5,2,1,1,1,9
26486,5,2,1,1,1,5
26487,5,2,1,1,1,6
26488,5,2,1,1,1,9
26489,5,2,1,1,1,2
26490,5,2,1,1,1,9
26491,5,2,1,1,1,9
26492,5,2,1,1,1,9
26493,5,2,1,1,1,9
26494,5,2,1,1,1,3
26495,5,2,1,1,1,8
26496,5,2,1,1,1,9
26497,5,2,1,1,1,3
26498,5,2,1,1,1,9
26499,5,2,1,1,1,3
26500,5,2,1,1,1,9
26501,5,2,1,1,1,7
26502,5,3,1,1,1,5
26503,5,2,1,1,1,8
26504,5,2,1,1,1,5
26505,5,2,1,1,1,6
26506,5,2,1,1,1,3
26507,5,2,1,1,1,9
26508,5,3,1,1,1,6
26509,5,2,2,4,1,4
26510,5,2,1,1,1,2
26511,5,2,1,1,1,9
26512,5,2,1,1,1,1
26513,5,2,1,1,1,9
26514,5,2,1,1,1,8
26515,5,2,1,4,1,8
26516,5,2,1,1,1,2
26517,5,3,2,1,1,8
26518,5,2,1,1,1,3
26519,5,2,1,1,1,9
26520,5,2,1,1,1,9
26521,5,2,1,1,1,9
26522,5,2,1,1,1,3
26523,5,2,1,1,1,9
26524,5,2,1,1,1,8
26525,5,2,1,1,1,1
26526,5,2,1,1,1,5
26527,5,2,1,1,1,6
26528,5,2,1,1,1,8
26529,5,2,1,1,1,6
26530,5,3,1,1,1,9
26531,5,2,1,1,1,8
26532,5,2,1,1,1,5
26533,5,2,1,1,1,9
26534,5,2,1,1,1,9
26535,5,2,1,1,1,5
26536,5,2,1,1,1,9
26537,5,2,1,1,1,5
26538,5,2,1,1,1,9
26539,5,2,2,1,1,5
26540,5,2,1,1,1,9
26541,5,2,2,1,1,9
26542,5,2,1,1,1,9
26543,5,3,2,1,1,3
26544,5,2,1,1,1,3
26545,5,2,1,1,1,8
26546,5,3,1,1,1,5
26547,5,2,1,1,1,9
26548,5,2,1,1,1,9
26549,5,2,1,1,1,9
26550,5,2,1,1,1,4
26551,5,2,1,1,1,3
26552,5,2,1,1,1,3
26553,5,2,1,1,1,5
26554,5,2,1,1,1,9
26555,5,2,2,1,1,9
26556,5,2,1,1,1,3
26557,5,2,1,1,1,9
26558,5,2,1,1,1,7
26559,5,2,1,1,1,3
26560,5,2,1,1,1,9
26561,5,2,1,1,1,10
26562,5,2,1,1,1,10
26563,5,2,1,1,1,9
26564,5,2,1,1,1,8
26565,5,2,1,1,1,3
26566,5,3,1,1,1,7
26567,5,3,1,1,1,5
26568,5,2,1,1,1,7
26569,5,2,1,1,1,3
26570,5,2,1,1,1,9
26571,5,2,1,1,1,9
26572,5,2,1,1,1,5
26573,5,2,1,1,1,9
26574,5,2,1,1,1,9
26575,5,2,1,1,1,9
26576,5,2,1,1,1,9
26577,5,2,1,1,1,3
26578,5,2,1,1,1,9
26579,5,2,2,1,1,2
26580,5,2,1,1,1,3
26581,5,2,1,1,1,1
26582,5,2,1,1,1,5
26583,5,1,1,1,1,2
26584,5,2,1,1,1,3
26585,5,2,2,1,1,7
26586,5,2,1,1,1,3
26587,5,2,1,1,1,9
26588,5,3,1,1,1,7
26589,5,3,1,1,1,5
26590,5,2,1,1,1,3
26591,5,2,1,1,1,7
26592,5,2,1,1,1,9
26593,5,2,1,1,1,8
26594,5,2,1,1,1,6
26595,5,2,1,1,1,8
26596,5,2,1,1,1,9
26597,5,2,1,1,1,7
26598,5,2,1,1,1,2
26599,5,2,1,1,1,9
26600,5,2,1,1,1,3
26601,5,2,1,1,1,9
26602,5,3,1,1,1,3
26603,5,2,1,1,1,9
26604,5,2,1,1,1,8
26605,5,2,1,1,1,9
26606,5,2,1,1,1,3
26607,5,2,1,1,1,7
26608,5,2,1,1,1,9
26609,5,2,1,1,1,6
26610,5,2,1,1,1,3
26611,5,2,1,1,1,3
26612,5,2,1,1,1,9
26613,5,2,1,1,1,9
26614,5,2,1,1,1,3
26615,5,2,1,1,1,3
26616,5,2,1,1,1,7
26617,5,2,1,1,1,7
26618,5,2,1,1,1,2
26619,5,2,1,1,1,2
26620,5,2,1,1,1,9
26621,5,2,1,1,1,8
26622,5,2,1,1,1,9
26623,5,2,1,1,1,9
26624,5,2,1,1,1,9
26625,5,2,2,1,1,9
26626,5,2,1,1,1,9
26627,5,2,2,2,1,3
26628,5,2,1,1,1,9
26629,5,3,1,1,1,7
26630,5,2,1,1,1,3
26631,5,2,1,1,1,8
26632,5,2,1,1,1,9
26633,5,3,1,1,1,7
26634,5,2,1,1,1,5
26635,5,3,2,3,1,9
26636,5,3,1,1,1,5
26637,5,2,1,1,1,10
26638,5,2,1,1,1,9
26639,5,3,1,1,1,3
26640,5,2,1,1,1,9
26641,5,2,1,1,1,7
26642,5,3,1,1,1,3
26643,5,3,1,1,1,6
26644,5,2,1,1,1,3
26645,5,2,1,1,1,9
26646,5,3,1,1,1,3
26647,5,2,1,1,1,3
26649,5,2,1,1,1,10
26650,5,2,1,1,1,3
26651,5,2,1,1,1,8
26652,5,2,1,1,1,2
26653,5,2,1,1,1,3
26654,5,2,1,1,1,9
26655,5,2,1,1,1,9
26656,5,2,1,1,1,5
26657,5,2,1,1,1,9
26658,5,2,1,1,1,7
26659,5,2,1,1,1,9
26660,5,2,1,1,1,9
26661,5,2,2,1,1,8
26662,5,2,1,1,1,3
26663,5,2,1,1,1,5
26664,5,2,1,1,1,2
26665,5,2,1,1,1,3
26666,5,2,1,1,1,3
26667,5,2,1,1,1,3
26668,5,3,1,1,1,7
26669,5,2,1,1,1,8
26670,5,3,1,1,1,7
26671,5,2,1,1,1,6
26672,5,2,1,1,1,9
26673,5,2,1,1,1,9
26675,5,2,1,1,1,9
26676,5,2,1,1,1,3
26677,5,2,1,1,1,3
26678,5,2,1,1,1,7
26679,5,2,1,1,2,3
26680,5,2,1,1,1,3
26681,5,2,1,1,1,3
26682,5,2,1,1,1,3
26683,5,2,1,1,1,10
26684,5,2,2,1,2,9
26685,5,2,2,1,2,9
26686,5,2,1,1,1,9
26687,5,2,1,1,1,3
26688,5,3,1,1,1,10
26689,5,2,1,1,1,9
26690,5,2,1,1,1,9
26691,5,2,1,1,1,7
26692,5,2,1,1,1,9
26693,5,2,1,1,1,9
26694,5,2,1,1,1,5
26695,5,2,1,1,1,5
26696,5,2,1,1,1,2
26697,5,3,1,1,1,9
26698,5,2,1,1,1,9
26699,5,2,1,1,1,5
26700,5,2,1,1,1,9
26701,5,2,1,1,1,9
26702,5,2,1,1,1,1
26703,5,2,1,1,1,5
26704,5,2,1,1,1,7
26705,5,2,1,1,1,3
26706,5,2,1,1,1,9
26707,5,2,1,1,1,9
26708,5,2,1,1,1,10
26709,5,2,1,1,1,7
26710,5,3,2,1,2,7
26711,5,2,1,1,1,9
26712,5,2,1,1,1,5
26713,5,2,2,1,1,9
26714,5,3,1,1,1,5
26717,5,3,1,1,2,7
26718,5,2,1,1,1,8
26719,5,2,1,1,1,9
26720,5,2,1,1,1,2
26721,5,2,2,2,1,9
26722,5,3,1,1,1,7
26723,5,2,1,1,1,8
26724,5,2,1,1,1,3
26725,5,3,1,1,1,5
26726,5,2,2,1,1,9
26727,5,2,1,1,1,5
26728,5,2,1,1,1,3
26729,5,2,1,1,1,3
26730,5,3,1,1,1,5
26731,5,3,1,1,1,10
26732,5,3,1,1,2,8
26733,5,2,1,1,1,2
26734,5,2,1,1,1,3
26735,5,2,1,1,1,6
26736,5,2,1,1,1,7
26737,5,2,1,1,1,9
26738,5,2,1,1,2,8
26739,5,2,1,1,1,7
26740,5,2,2,1,1,3
26741,5,2,1,1,1,9
26742,5,3,1,4,2,5
26743,5,2,1,1,1,3
26744,5,2,1,1,1,3
26745,5,2,1,1,1,2
26746,5,3,1,1,2,8
26747,5,2,1,1,1,5
26748,5,2,1,1,1,5
26749,5,3,1,1,1,5
26750,5,2,1,1,1,5
26751,5,2,1,1,1,7
26752,5,2,1,1,1,3
26753,5,2,1,1,1,8
26755,5,2,1,1,2,5
26756,5,2,1,1,1,3
26757,5,2,1,1,2,5
26758,5,2,1,1,1,5
26759,5,2,1,1,1,3
26760,5,2,1,1,1,3
26761,5,2,1,1,1,10
26762,5,2,1,1,1,8
26763,5,3,1,1,1,5
26764,5,3,1,4,1,5
26765,5,2,1,1,1,3
26766,5,2,1,1,1,3
26767,5,2,1,1,1,9
26769,5,2,1,1,1,9
26770,5,2,1,1,1,9
26771,5,2,1,1,1,9
26772,5,2,1,1,1,9
26773,5,2,1,1,1,10
26774,5,3,1,1,1,8
26775,5,2,1,1,1,9
26776,5,3,1,1,2,5
26778,5,2,1,1,2,8
26779,5,3,1,1,1,5
26780,5,3,1,1,2,4
26781,5,2,1,1,1,8
26782,5,2,1,1,1,5
26783,5,2,1,1,1,9
26784,5,3,1,1,2,5
26785,5,2,1,1,1,5
26786,5,2,1,1,1,9
26787,5,2,1,1,1,5
26788,5,2,1,1,1,9
26789,5,3,1,1,1,7
26790,5,2,1,1,1,3
26791,5,2,1,1,1,3
26792,5,2,1,1,1,5
26793,5,3,2,1,1,6
26794,5,2,1,1,1,7
26795,5,2,1,1,1,9
26796,5,2,1,1,1,9
26797,5,3,1,1,2,3
26798,5,3,2,4,2,7
26799,5,2,1,1,1,8
26800,5,2,1,1,1,9
26801,5,3,1,1,1,3
26802,5,2,1,1,1,9
26804,5,2,1,1,1,9
26805,5,3,1,4,2,8
26806,5,2,1,1,1,9
26807,5,2,1,1,1,9
26808,5,2,1,1,1,9
26809,5,2,1,1,1,9
26810,5,2,1,4,2,8
26811,5,3,2,1,1,5
26812,5,2,1,1,1,9
26813,5,2,1,1,1,2
26814,5,2,1,1,1,4
26815,5,2,1,1,1,8
26816,5,2,1,1,1,5
26817,5,2,2,1,1,5
26818,5,2,1,1,1,3
26819,5,2,1,1,1,2
26820,5,3,2,1,2,8
26821,5,2,1,1,1,9
26822,5,2,1,1,1,9
26823,5,2,1,1,1,5
26824,5,2,1,1,1,9
26825,5,2,1,1,1,3
26826,5,3,1,1,1,4
26827,5,2,1,1,1,9
26828,5,2,1,1,2,4
26829,5,2,2,1,1,8
26830,5,2,1,1,1,3
26831,5,2,1,1,1,9
26832,5,2,1,1,1,3
26833,5,3,1,1,1,7
26834,5,2,1,1,1,3
26835,5,2,1,1,1,5
26836,5,2,1,1,1,3
26837,5,3,1,1,1,7
26838,5,2,1,1,1,4
26839,5,3,2,1,2,8
26840,5,3,1,4,1,7
26841,5,3,1,1,1,4
26842,5,2,1,1,1,5
26843,5,3,1,1,2,5
26844,5,2,1,1,1,9
26845,5,3,2,1,1,7
26846,5,2,1,1,1,9
26847,5,2,1,1,1,7
26848,5,2,1,1,1,10
26849,5,2,1,4,1,1
26850,5,2,1,1,1,8
26851,5,2,1,1,1,3
26852,5,2,1,1,1,9
26853,5,2,1,1,1,9
26854,5,2,1,1,1,3
26856,5,3,1,1,1,5
26857,5,2,1,1,1,9
26858,5,2,1,1,1,3
26859,5,2,1,1,2,8
26860,5,2,1,1,1,9
26861,5,2,1,1,1,5
26862,5,2,1,1,1,9
26863,5,2,1,1,1,5
26864,5,2,1,1,1,2
26865,5,2,1,1,1,10
26866,5,2,1,1,1,3
26867,5,3,1,1,1,5
26868,5,2,1,1,1,3
26869,5,3,1,1,2,5
26870,5,2,1,1,1,8
26871,5,2,1,1,1,7
26872,5,2,2,1,1,2
26873,5,3,2,1,2,8
26874,5,2,1,1,1,8
26875,5,3,1,1,1,7
26876,5,2,1,1,1,5
26877,5,2,1,1,1,3
26878,5,2,2,1,1,5
26879,5,2,1,1,1,3
26880,5,2,1,1,1,9
26881,5,2,1,1,1,7
26882,5,2,2,1,1,5
26883,5,2,1,1,1,7
26884,5,2,1,1,1,7
26885,5,2,1,1,1,3
26886,5,3,1,1,1,6
26887,5,2,1,1,1,3
26888,5,2,1,1,1,5
26889,5,2,1,1,1,8
26890,5,2,1,1,1,8
26891,5,2,1,1,2,5
26892,5,2,1,1,1,9
26893,5,2,1,4,2,8
26894,5,2,1,1,1,9
26895,5,2,2,1,1,9
26896,5,2,1,4,1,3
26897,5,2,1,1,1,9
26898,5,3,1,1,1,3
26899,5,2,1,1,1,9
26900,5,2,1,1,1,3
26901,5,2,1,1,1,9
26902,5,2,1,1,1,9
26903,5,2,1,1,1,5
26904,5,2,1,1,1,8
26905,5,2,1,1,1,9
26906,5,2,1,1,1,3
26907,5,2,1,1,1,9
26908,5,2,1,1,1,9
26909,5,2,1,1,1,9
26911,5,3,1,1,2,5
26912,5,2,1,1,1,9
26913,5,2,1,1,1,5
26914,5,2,2,1,2,7
26915,5,3,2,3,2,5
26916,5,2,1,1,1,9
26917,5,3,1,1,2,5
26918,5,2,1,1,1,10
26919,5,3,1,1,2,8
26920,5,2,1,1,1,5
26921,5,3,1,1,1,3
26922,5,3,1,1,1,7
26923,5,3,1,1,1,3
26924,5,2,1,1,1,9
26925,5,2,1,1,1,7
26926,5,2,1,1,1,9
26927,5,2,1,1,1,9
26928,5,2,1,1,1,3
26929,5,2,1,1,1,1
26930,5,2,1,1,1,9
26931,5,2,1,1,1,2
26932,5,3,1,1,1,7
26933,5,2,1,1,1,9
26934,5,2,1,1,1,9
26935,5,3,1,1,2,5
26936,5,2,1,1,1,3
26937,5,2,2,1,1,9
26938,5,2,1,1,2,5
26939,5,2,1,1,1,9
26940,5,2,1,1,1,8
26941,5,3,1,1,1,7
26942,5,2,1,1,1,5
26943,5,2,1,1,1,9
26944,5,2,1,1,1,9
26945,5,2,1,1,1,5
26946,5,2,1,1,1,9
26947,5,2,1,1,1,9
26948,5,3,1,1,1,9
26950,5,2,1,1,1,9
26951,5,3,2,1,2,5
26952,5,3,1,1,2,5
26953,5,2,1,1,1,1
26954,5,2,1,1,1,9
26955,5,2,1,1,1,9
26956,5,2,1,1,1,2
26957,5,2,1,1,1,3
26958,5,2,1,1,1,8
26959,5,2,1,1,1,9
26961,5,3,2,1,1,8
26962,5,2,1,1,1,3
26963,5,2,1,1,1,3
26964,5,2,1,1,1,3
26965,5,2,1,1,1,9
26966,5,2,1,1,1,9
26967,5,2,1,1,1,5
26968,5,2,2,1,1,2
26969,5,2,1,1,1,3
26970,5,2,1,1,1,2
26971,5,2,1,1,1,9
26972,5,2,1,1,1,9
26973,5,2,1,1,1,7
26974,5,3,1,1,2,5
26975,5,2,1,1,1,9
26976,5,2,1,1,1,3
26977,5,2,1,1,1,8
26978,5,2,1,1,2,7
26979,5,2,1,1,1,9
26980,5,2,1,1,1,6
26981,5,2,1,1,1,3
26983,5,2,1,1,1,7
26984,5,2,1,1,1,9
26985,5,2,1,1,1,9
26986,5,2,1,1,1,9
26987,5,2,1,1,1,5
26988,5,2,1,1,1,9
26989,5,3,2,1,1,5
26990,5,2,1,1,1,7
26991,5,2,1,1,1,2
26992,5,2,1,1,1,10
26993,5,2,1,1,1,9
26994,5,2,1,1,1,9
26995,5,2,1,1,1,9
26996,5,2,1,1,1,9
26997,5,2,1,1,1,3
26998,5,2,1,1,1,5
26999,5,2,1,4,1,3
27000,5,2,1,1,1,3
27001,5,2,1,1,1,5
27002,5,2,1,1,1,8
27003,5,3,2,1,1,3
27004,5,2,1,1,1,8
27005,5,2,1,1,1,10
27006,5,2,1,1,1,9
27007,5,2,1,1,1,9
27008,5,2,1,1,1,9
27009,5,2,1,1,1,8
27010,5,2,1,1,1,9
27011,5,2,1,1,1,3
27012,5,2,1,1,1,8
27013,5,2,1,1,1,9
27014,5,2,1,1,1,3
27015,5,2,1,1,1,5
27016,5,2,1,1,1,3
27017,5,3,1,1,1,6
27018,5,2,1,1,1,7
27019,5,2,1,1,1,9
27021,5,2,1,1,1,6
27022,5,2,1,1,1,5
27023,5,2,1,1,1,9
27024,5,3,2,1,2,7
27025,5,2,1,1,1,9
27026,5,2,1,1,1,9
27027,5,2,1,1,1,9
27028,5,2,1,1,1,9
27029,5,3,1,1,1,5
27030,5,2,1,1,1,9
27031,5,2,1,1,1,9
27032,5,2,1,1,1,7
27033,5,2,2,1,1,9
27034,5,2,1,1,1,5
27035,5,3,1,1,1,6
27036,5,2,1,1,1,3
27037,5,2,1,1,1,3
27038,5,2,1,1,1,3
27039,5,2,2,4,2,5
27040,5,2,1,1,1,3
27041,5,2,1,1,1,3
27042,5,2,1,1,1,9
27043,5,2,1,1,1,1
27044,5,3,1,1,2,5
27045,5,2,1,1,1,5
27046,5,2,1,1,2,7
27047,5,2,1,1,1,9
27048,5,2,1,1,1,9
27049,5,3,1,1,1,3
27050,5,2,1,1,1,6
27051,5,2,1,1,1,9
27052,5,2,1,1,1,3
27053,5,3,1,1,2,3
27054,5,3,1,1,1,3
27055,5,2,1,1,1,3
27056,5,2,1,1,1,9
27057,5,2,1,1,1,8
27058,5,2,2,1,1,9
27059,5,2,1,1,1,3
27060,5,2,1,1,1,5
27061,5,2,1,1,1,9
27062,5,2,1,1,1,3
27063,5,2,1,1,1,9
27064,5,2,1,1,1,2
27065,5,3,1,1,1,3
27066,5,3,1,1,1,3
27067,5,2,1,1,1,5
27068,5,2,1,1,1,9
27069,5,2,1,1,1,9
27070,5,2,2,1,1,3
27071,5,2,1,1,1,3
27072,5,2,1,1,1,9
27073,5,2,1,1,1,3
27075,5,2,1,1,1,9
27076,5,2,1,1,1,3
27077,5,3,1,1,1,5
27078,5,3,1,1,1,5
27079,5,2,1,1,1,9
27080,5,2,1,1,1,3
27081,5,2,1,1,1,9
27082,5,3,1,1,1,7
27083,5,2,2,1,1,6
27084,5,2,1,1,1,6
27085,5,2,1,1,1,10
27086,5,2,1,1,1,9
27087,5,2,1,1,1,9
27088,5,2,1,1,1,8
27089,5,2,1,1,1,3
27090,5,2,1,1,1,8
27091,5,2,1,1,1,9
27092,5,2,1,1,1,9
27093,5,2,1,1,2,5
27095,5,2,1,1,1,3
27096,5,2,2,1,1,8
27097,5,2,1,1,1,9
27098,5,2,1,1,1,9
27099,5,2,1,1,1,9
27100,5,2,1,1,1,7
27101,5,2,1,1,1,9
27102,5,2,1,1,1,5
27103,5,2,1,1,1,5
27104,5,2,1,1,1,8
27105,5,2,1,1,1,9
27106,5,2,1,1,1,7
27107,5,2,1,1,1,8
27108,5,2,1,1,1,9
27109,5,2,1,1,1,9
27110,5,2,1,1,1,3
27111,5,2,1,1,1,9
27112,5,2,1,1,1,9
27113,5,3,2,1,2,5
27114,5,2,1,1,1,9
27115,5,3,1,1,1,7
27116,5,3,1,1,1,10
27117,5,2,1,1,1,9
27118,5,2,1,1,1,5
27119,5,2,1,1,1,8
27120,5,2,2,1,1,2
27121,5,3,1,1,1,7
27122,5,3,1,1,1,3
27123,5,2,1,1,1,3
27124,5,3,1,1,1,9
27126,5,2,1,1,1,9
27127,5,2,1,1,1,9
27128,5,2,1,1,1,9
27129,5,2,1,1,1,9
27130,5,2,1,1,1,9
27131,5,2,1,1,1,9
27132,5,3,2,1,1,5
27133,5,2,1,1,1,9
27134,5,2,1,1,1,9
27135,5,2,1,1,1,9
27136,5,2,1,1,1,2
27137,5,2,1,1,1,3
27138,5,3,1,1,1,3
27140,5,2,1,1,1,1
27141,5,2,1,1,1,2
27142,5,3,1,1,1,3
27143,5,2,1,1,1,2
27144,5,2,1,1,1,9
27145,5,2,1,1,1,4
27146,5,2,1,1,1,9
27147,5,3,1,1,1,5
27148,5,2,1,1,1,5
27149,5,2,1,1,1,9
27150,5,1,1,1,1,9
27151,5,2,2,2,1,4
27152,5,2,1,1,1,3
27153,5,2,1,1,1,3
27154,5,2,1,1,1,9
27155,5,2,1,1,1,3
27156,5,2,1,1,1,9
27157,5,2,1,1,1,9
27158,5,2,1,1,1,9
27159,5,2,1,1,1,5
27160,5,2,1,1,1,3
27161,5,2,1,1,1,9
27162,5,2,1,1,1,9
27163,5,3,1,1,1,9
27164,5,2,1,1,1,9
27165,5,2,1,1,1,5
27166,5,2,1,1,1,9
27167,5,2,1,1,1,5
27168,5,2,1,1,1,9
27169,5,3,1,1,1,7
27170,5,2,2,1,1,3
27171,5,2,1,1,1,3
27172,5,2,1,1,1,3
27173,5,2,1,1,1,5
27174,5,2,1,1,1,5
27175,5,3,2,1,1,3
27176,5,3,1,1,1,3
27177,5,2,1,1,1,5
27178,5,2,1,1,1,3
27179,5,2,1,1,1,10
27180,5,2,1,1,1,3
27181,5,2,1,1,1,9
27182,5,2,1,1,1,3
27183,5,2,1,1,1,8
27184,5,2,1,1,1,3
27185,5,2,1,1,1,9
27186,5,2,1,1,1,9
27187,5,2,1,1,1,9
27188,5,2,1,1,1,3
27189,5,2,1,1,1,9
27190,5,2,1,1,1,9
27191,5,2,1,1,1,7
27192,5,2,1,1,1,9
27193,5,2,1,1,1,5
27194,5,2,1,1,1,5
27195,5,2,1,1,1,9
27196,5,3,1,1,1,5
27197,5,2,1,1,1,9
27198,5,2,1,1,1,5
27199,5,2,1,1,1,5
27200,5,2,1,1,1,2
27201,5,2,1,1,1,3
